scenario_id,sample,target_variable,target_end_date,horizon,location,value,origin_date
C-2022-05-22,2,inc icu,2023-01-28,36,AT,10.123978223275326,2022-05-22
C-2022-05-22,2,inc hosp,2023-02-04,37,AT,265.3023159929966,2022-05-22
C-2022-05-22,2,inc icu,2023-02-04,37,AT,17.257592297278055,2022-05-22
C-2022-05-22,2,inc hosp,2023-02-11,38,AT,462.62077686951466,2022-05-22
C-2022-05-22,2,inc icu,2023-02-11,38,AT,30.372182969908742,2022-05-22
C-2022-05-22,2,inc hosp,2023-02-18,39,AT,717.6771158662722,2022-05-22
C-2022-05-22,2,inc icu,2023-02-18,39,AT,50.003293880245884,2022-05-22
C-2022-05-22,2,inc hosp,2023-02-25,40,AT,936.5195620930161,2022-05-22
C-2022-05-22,2,inc icu,2023-02-25,40,AT,71.30543832044127,2022-05-22
C-2022-05-22,2,inc hosp,2023-03-04,41,AT,988.5262191093431,2022-05-22
C-2022-05-22,2,inc icu,2023-03-04,41,AT,85.54394303422097,2022-05-22
C-2022-05-22,2,inc hosp,2023-03-11,42,AT,783.5687067983655,2022-05-22
C-2022-05-22,2,inc icu,2023-03-11,42,AT,80.98757286986789,2022-05-22
C-2022-05-22,2,inc hosp,2023-03-18,43,AT,516.8370593565368,2022-05-22
C-2022-05-22,2,inc icu,2023-03-18,43,AT,61.46313945831302,2022-05-22
C-2022-05-22,2,inc hosp,2023-03-25,44,AT,330.0700604901623,2022-05-22
C-2022-05-22,2,inc icu,2023-03-25,44,AT,41.233643002985076,2022-05-22
C-2022-05-22,3,inc infection,2022-05-28,1,AT,44543.0,2022-05-22
C-2022-05-22,3,inc case,2022-05-28,1,AT,23531.0,2022-05-22
C-2022-05-22,3,inc infection,2022-06-04,2,AT,6709.0,2022-05-22
C-2022-05-22,3,inc case,2022-06-04,2,AT,13677.0,2022-05-22
C-2022-05-22,3,inc infection,2022-06-11,3,AT,4031.0,2022-05-22
C-2022-05-22,3,inc case,2022-06-11,3,AT,2077.0,2022-05-22
C-2022-05-22,3,inc infection,2022-06-18,4,AT,2947.0,2022-05-22
C-2022-05-22,3,inc case,2022-06-18,4,AT,1288.0,2022-05-22
C-2022-05-22,3,inc infection,2022-06-25,5,AT,1647.0,2022-05-22
C-2022-05-22,3,inc case,2022-06-25,5,AT,986.0,2022-05-22
C-2022-05-22,3,inc infection,2022-07-02,6,AT,1201.0,2022-05-22
C-2022-05-22,3,inc case,2022-07-02,6,AT,531.0,2022-05-22
C-2022-05-22,3,inc infection,2022-07-09,7,AT,1004.0,2022-05-22
C-2022-05-22,3,inc case,2022-07-09,7,AT,383.0,2022-05-22
C-2022-05-22,3,inc infection,2022-07-16,8,AT,2099.0,2022-05-22
C-2022-05-22,3,inc case,2022-07-16,8,AT,352.0,2022-05-22
C-2022-05-22,3,inc infection,2022-07-23,9,AT,3639.0,2022-05-22
C-2022-05-22,3,inc case,2022-07-23,9,AT,861.0,2022-05-22
C-2022-05-22,3,inc infection,2022-07-30,10,AT,4859.0,2022-05-22
C-2022-05-22,3,inc case,2022-07-30,10,AT,1361.0,2022-05-22
C-2022-05-22,3,inc infection,2022-08-06,11,AT,5438.0,2022-05-22
C-2022-05-22,3,inc case,2022-08-06,11,AT,1730.0,2022-05-22
C-2022-05-22,3,inc infection,2022-08-13,12,AT,5615.0,2022-05-22
C-2022-05-22,3,inc case,2022-08-13,12,AT,1974.0,2022-05-22
C-2022-05-22,3,inc infection,2022-08-20,13,AT,6447.0,2022-05-22
C-2022-05-22,3,inc case,2022-08-20,13,AT,1855.0,2022-05-22
C-2022-05-22,3,inc infection,2022-08-27,14,AT,6571.0,2022-05-22
C-2022-05-22,3,inc case,2022-08-27,14,AT,2362.0,2022-05-22
C-2022-05-22,3,inc infection,2022-09-03,15,AT,6841.0,2022-05-22
C-2022-05-22,3,inc case,2022-09-03,15,AT,2292.0,2022-05-22
C-2022-05-22,3,inc infection,2022-09-10,16,AT,7158.0,2022-05-22
C-2022-05-22,3,inc case,2022-09-10,16,AT,2385.0,2022-05-22
C-2022-05-22,3,inc infection,2022-09-17,17,AT,8305.0,2022-05-22
C-2022-05-22,3,inc case,2022-09-17,17,AT,2597.0,2022-05-22
C-2022-05-22,3,inc infection,2022-09-24,18,AT,12455.0,2022-05-22
C-2022-05-22,3,inc case,2022-09-24,18,AT,2953.0,2022-05-22
C-2022-05-22,3,inc infection,2022-10-01,19,AT,19943.0,2022-05-22
C-2022-05-22,3,inc case,2022-10-01,19,AT,4608.0,2022-05-22
C-2022-05-22,3,inc infection,2022-10-08,20,AT,42810.0,2022-05-22
C-2022-05-22,3,inc case,2022-10-08,20,AT,7281.0,2022-05-22
C-2022-05-22,3,inc infection,2022-10-15,21,AT,125641.0,2022-05-22
C-2022-05-22,3,inc case,2022-10-15,21,AT,16343.0,2022-05-22
C-2022-05-22,3,inc infection,2022-10-22,22,AT,399645.0,2022-05-22
C-2022-05-22,3,inc case,2022-10-22,22,AT,49141.0,2022-05-22
C-2022-05-22,3,inc infection,2022-10-29,23,AT,1075181.0,2022-05-22
C-2022-05-22,3,inc case,2022-10-29,23,AT,157226.0,2022-05-22
C-2022-05-22,3,inc infection,2022-11-05,24,AT,1821710.0,2022-05-22
C-2022-05-22,3,inc case,2022-11-05,24,AT,419294.0,2022-05-22
C-2022-05-22,3,inc infection,2022-11-12,25,AT,1308695.0,2022-05-22
C-2022-05-22,3,inc case,2022-11-12,25,AT,671248.0,2022-05-22
C-2022-05-22,3,inc infection,2022-11-19,26,AT,495300.0,2022-05-22
C-2022-05-22,3,inc case,2022-11-19,26,AT,404216.0,2022-05-22
C-2022-05-22,3,inc infection,2022-11-26,27,AT,171492.0,2022-05-22
C-2022-05-22,3,inc case,2022-11-26,27,AT,141920.0,2022-05-22
C-2022-05-22,3,inc infection,2022-12-03,28,AT,77266.0,2022-05-22
C-2022-05-22,3,inc case,2022-12-03,28,AT,49873.0,2022-05-22
C-2022-05-22,3,inc infection,2022-12-10,29,AT,47796.0,2022-05-22
C-2022-05-22,3,inc case,2022-12-10,29,AT,24109.0,2022-05-22
C-2022-05-22,3,inc infection,2022-12-17,30,AT,38914.0,2022-05-22
C-2022-05-22,3,inc case,2022-12-17,30,AT,15659.0,2022-05-22
C-2022-05-22,3,inc infection,2022-12-24,31,AT,39694.0,2022-05-22
C-2022-05-22,3,inc case,2022-12-24,31,AT,13415.0,2022-05-22
C-2022-05-22,3,inc infection,2022-12-31,32,AT,48582.0,2022-05-22
C-2022-05-22,3,inc case,2022-12-31,32,AT,13961.0,2022-05-22
C-2022-05-22,3,inc infection,2023-01-07,33,AT,69216.0,2022-05-22
C-2022-05-22,3,inc case,2023-01-07,33,AT,17670.0,2022-05-22
C-2022-05-22,3,inc infection,2023-01-14,34,AT,105889.0,2022-05-22
C-2022-05-22,3,inc case,2023-01-14,34,AT,25391.0,2022-05-22
C-2022-05-22,3,inc infection,2023-01-21,35,AT,174055.0,2022-05-22
C-2022-05-22,3,inc case,2023-01-21,35,AT,39357.0,2022-05-22
C-2022-05-22,3,inc infection,2023-01-28,36,AT,288593.0,2022-05-22
C-2022-05-22,3,inc case,2023-01-28,36,AT,64780.0,2022-05-22
C-2022-05-22,3,inc infection,2023-02-04,37,AT,435009.0,2022-05-22
C-2022-05-22,3,inc case,2023-02-04,37,AT,107628.0,2022-05-22
C-2022-05-22,3,inc infection,2023-02-11,38,AT,551178.0,2022-05-22
C-2022-05-22,3,inc case,2023-02-11,38,AT,159638.0,2022-05-22
C-2022-05-22,3,inc infection,2023-02-18,39,AT,577255.0,2022-05-22
C-2022-05-22,3,inc case,2023-02-18,39,AT,197590.0,2022-05-22
C-2022-05-22,3,inc infection,2023-02-25,40,AT,480258.0,2022-05-22
C-2022-05-22,3,inc case,2023-02-25,40,AT,202394.0,2022-05-22
C-2022-05-22,3,inc infection,2023-03-04,41,AT,332868.0,2022-05-22
C-2022-05-22,3,inc case,2023-03-04,41,AT,160939.0,2022-05-22
C-2022-05-22,3,inc infection,2023-03-11,42,AT,218972.0,2022-05-22
C-2022-05-22,3,inc case,2023-03-11,42,AT,108948.0,2022-05-22
C-2022-05-22,3,inc infection,2023-03-18,43,AT,151380.0,2022-05-22
C-2022-05-22,3,inc case,2023-03-18,43,AT,71952.0,2022-05-22
C-2022-05-22,3,inc infection,2023-03-25,44,AT,92541.0,2022-05-22
C-2022-05-22,3,inc case,2023-03-25,44,AT,50468.0,2022-05-22
C-2022-05-22,3,inc hosp,2022-05-28,1,AT,37.38603528064808,2022-05-22
C-2022-05-22,3,inc icu,2022-05-28,1,AT,4.362287195378505,2022-05-22
C-2022-05-22,3,inc hosp,2022-06-04,2,AT,37.93855214514155,2022-05-22
C-2022-05-22,3,inc icu,2022-06-04,2,AT,3.562478054865844,2022-05-22
C-2022-05-22,3,inc hosp,2022-06-11,3,AT,12.462844176998566,2022-05-22
C-2022-05-22,3,inc icu,2022-06-11,3,AT,2.441602758123042,2022-05-22
C-2022-05-22,3,inc hosp,2022-06-18,4,AT,4.155215603591898,2022-05-22
C-2022-05-22,3,inc icu,2022-06-18,4,AT,0.9722412822954383,2022-05-22
C-2022-05-22,3,inc hosp,2022-06-25,5,AT,2.6831731188498127,2022-05-22
C-2022-05-22,3,inc icu,2022-06-25,5,AT,0.4028123857655043,2022-05-22
C-2022-05-22,3,inc hosp,2022-07-02,6,AT,1.611265083007079,2022-05-22
C-2022-05-22,3,inc icu,2022-07-02,6,AT,0.2212102967807897,2022-05-22
C-2022-05-22,3,inc hosp,2022-07-09,7,AT,1.0419503333044373,2022-05-22
C-2022-05-22,3,inc icu,2022-07-09,7,AT,0.13050573907014543,2022-05-22
C-2022-05-22,3,inc hosp,2022-07-16,8,AT,0.7560570984557475,2022-05-22
C-2022-05-22,3,inc icu,2022-07-16,8,AT,0.087844996420373,2022-05-22
C-2022-05-22,3,inc hosp,2022-07-23,9,AT,1.1187379867719318,2022-05-22
C-2022-05-22,3,inc icu,2022-07-23,9,AT,0.08191156499065098,2022-05-22
C-2022-05-22,3,inc hosp,2022-07-30,10,AT,2.2894795333456965,2022-05-22
C-2022-05-22,3,inc icu,2022-07-30,10,AT,0.14391848908699578,2022-05-22
C-2022-05-22,3,inc hosp,2022-08-06,11,AT,3.296069595436194,2022-05-22
C-2022-05-22,3,inc icu,2022-08-06,11,AT,0.23606341672592093,2022-05-22
C-2022-05-22,3,inc hosp,2022-08-13,12,AT,4.117744595264522,2022-05-22
C-2022-05-22,3,inc icu,2022-08-13,12,AT,0.3239666703980735,2022-05-22
C-2022-05-22,3,inc hosp,2022-08-20,13,AT,4.488337001492934,2022-05-22
C-2022-05-22,3,inc icu,2022-08-20,13,AT,0.3782382204815339,2022-05-22
C-2022-05-22,3,inc hosp,2022-08-27,14,AT,4.790440751140419,2022-05-22
C-2022-05-22,3,inc icu,2022-08-27,14,AT,0.40603462211534325,2022-05-22
C-2022-05-22,3,inc hosp,2022-09-03,15,AT,5.38853521806747,2022-05-22
C-2022-05-22,3,inc icu,2022-09-03,15,AT,0.4588857820592329,2022-05-22
C-2022-05-22,3,inc hosp,2022-09-10,16,AT,5.554431735877619,2022-05-22
C-2022-05-22,3,inc icu,2022-09-10,16,AT,0.48514695154088233,2022-05-22
C-2022-05-22,3,inc hosp,2022-09-17,17,AT,5.883091471084273,2022-05-22
C-2022-05-22,3,inc icu,2022-09-17,17,AT,0.5101005138205038,2022-05-22
C-2022-05-22,3,inc hosp,2022-09-24,18,AT,6.4165546421277,2022-05-22
C-2022-05-22,3,inc icu,2022-09-24,18,AT,0.5472132739338362,2022-05-22
C-2022-05-22,3,inc hosp,2022-10-01,19,AT,9.053430027010972,2022-05-22
C-2022-05-22,3,inc icu,2022-10-01,19,AT,0.6664496454469127,2022-05-22
C-2022-05-22,3,inc hosp,2022-10-08,20,AT,14.267123826485363,2022-05-22
C-2022-05-22,3,inc icu,2022-10-08,20,AT,0.9877002836010264,2022-05-22
C-2022-05-22,3,inc hosp,2022-10-15,21,AT,26.23298162270921,2022-05-22
C-2022-05-22,3,inc icu,2022-10-15,21,AT,1.6479503210379054,2022-05-22
C-2022-05-22,3,inc hosp,2022-10-22,22,AT,70.37371520392615,2022-05-22
C-2022-05-22,3,inc icu,2022-10-22,22,AT,3.7761615288529713,2022-05-22
C-2022-05-22,3,inc hosp,2022-10-29,23,AT,224.70159638609604,2022-05-22
C-2022-05-22,3,inc icu,2022-10-29,23,AT,11.284435546934596,2022-05-22
C-2022-05-22,3,inc hosp,2022-11-05,24,AT,681.595037327436,2022-05-22
C-2022-05-22,3,inc icu,2022-11-05,24,AT,35.26852657365748,2022-05-22
C-2022-05-22,3,inc hosp,2022-11-12,25,AT,1561.1797454177547,2022-05-22
C-2022-05-22,3,inc icu,2022-11-12,25,AT,91.85180226836943,2022-05-22
C-2022-05-22,3,inc hosp,2022-11-19,26,AT,1717.2069346262338,2022-05-22
C-2022-05-22,3,inc icu,2022-11-19,26,AT,145.23866253810942,2022-05-22
C-2022-05-22,3,inc hosp,2022-11-26,27,AT,867.444722515788,2022-05-22
C-2022-05-22,3,inc icu,2022-11-26,27,AT,119.07128193341597,2022-05-22
C-2022-05-22,3,inc hosp,2022-12-03,28,AT,324.9396380540654,2022-05-22
C-2022-05-22,3,inc icu,2022-12-03,28,AT,61.83148371738365,2022-05-22
C-2022-05-22,3,inc hosp,2022-12-10,29,AT,130.6630533286667,2022-05-22
C-2022-05-22,3,inc icu,2022-12-10,29,AT,26.035661395037685,2022-05-22
C-2022-05-22,3,inc hosp,2022-12-17,30,AT,69.50558113334897,2022-05-22
C-2022-05-22,3,inc icu,2022-12-17,30,AT,11.272637203281862,2022-05-22
C-2022-05-22,3,inc hosp,2022-12-24,31,AT,49.45159980115484,2022-05-22
C-2022-05-22,3,inc icu,2022-12-24,31,AT,6.095928524193433,2022-05-22
C-2022-05-22,3,inc hosp,2022-12-31,32,AT,46.531614804244384,2022-05-22
C-2022-05-22,3,inc icu,2022-12-31,32,AT,4.530648740054847,2022-05-22
C-2022-05-22,3,inc hosp,2023-01-07,33,AT,52.97408686123616,2022-05-22
C-2022-05-22,3,inc icu,2023-01-07,33,AT,4.455500376651106,2022-05-22
C-2022-05-22,3,inc hosp,2023-01-14,34,AT,73.24314343471102,2022-05-22
C-2022-05-22,3,inc icu,2023-01-14,34,AT,5.470661362302257,2022-05-22
C-2022-05-22,3,inc hosp,2023-01-21,35,AT,108.96810669848318,2022-05-22
C-2022-05-22,3,inc icu,2023-01-21,35,AT,7.731726000835106,2022-05-22
C-2022-05-22,3,inc hosp,2023-01-28,36,AT,181.62918620924464,2022-05-22
C-2022-05-22,3,inc icu,2023-01-28,36,AT,12.202859882988147,2022-05-22
C-2022-05-22,3,inc hosp,2023-02-04,37,AT,317.9676380086033,2022-05-22
C-2022-05-22,3,inc icu,2023-02-04,37,AT,20.81033237409364,2022-05-22
C-2022-05-22,3,inc hosp,2023-02-11,38,AT,528.31062063336,2022-05-22
C-2022-05-22,3,inc icu,2023-02-11,38,AT,35.49310048396756,2022-05-22
C-2022-05-22,3,inc hosp,2023-02-18,39,AT,761.753199961523,2022-05-22
C-2022-05-22,3,inc icu,2023-02-18,39,AT,55.167085398755084,2022-05-22
C-2022-05-22,3,inc hosp,2023-02-25,40,AT,900.925381872507,2022-05-22
C-2022-05-22,3,inc icu,2023-02-25,40,AT,72.46677225146031,2022-05-22
C-2022-05-22,3,inc hosp,2023-03-04,41,AT,882.469174665574,2022-05-22
C-2022-05-22,3,inc icu,2023-03-04,41,AT,79.93675199104948,2022-05-22
C-2022-05-22,3,inc hosp,2023-03-11,42,AT,688.8228916534495,2022-05-22
C-2022-05-22,3,inc icu,2023-03-11,42,AT,72.27006484450489,2022-05-22
C-2022-05-22,3,inc hosp,2023-03-18,43,AT,466.01729732619765,2022-05-22
C-2022-05-22,3,inc icu,2023-03-18,43,AT,54.62969792292856,2022-05-22
C-2022-05-22,3,inc hosp,2023-03-25,44,AT,316.7505184801997,2022-05-22
C-2022-05-22,3,inc icu,2023-03-25,44,AT,37.836250825158295,2022-05-22
C-2022-05-22,4,inc infection,2022-05-28,1,AT,44228.0,2022-05-22
C-2022-05-22,4,inc case,2022-05-28,1,AT,23309.0,2022-05-22
C-2022-05-22,4,inc infection,2022-06-04,2,AT,7476.0,2022-05-22
C-2022-05-22,4,inc case,2022-06-04,2,AT,13612.0,2022-05-22
C-2022-05-22,4,inc infection,2022-06-11,3,AT,4254.0,2022-05-22
C-2022-05-22,4,inc case,2022-06-11,3,AT,2344.0,2022-05-22
C-2022-05-22,4,inc infection,2022-06-18,4,AT,2367.0,2022-05-22
C-2022-05-22,4,inc case,2022-06-18,4,AT,1404.0,2022-05-22
C-2022-05-22,4,inc infection,2022-06-25,5,AT,1608.0,2022-05-22
C-2022-05-22,4,inc case,2022-06-25,5,AT,724.0,2022-05-22
C-2022-05-22,4,inc infection,2022-07-02,6,AT,1253.0,2022-05-22
C-2022-05-22,4,inc case,2022-07-02,6,AT,578.0,2022-05-22
C-2022-05-22,4,inc infection,2022-07-09,7,AT,987.0,2022-05-22
C-2022-05-22,4,inc case,2022-07-09,7,AT,373.0,2022-05-22
C-2022-05-22,4,inc infection,2022-07-16,8,AT,2220.0,2022-05-22
C-2022-05-22,4,inc case,2022-07-16,8,AT,345.0,2022-05-22
C-2022-05-22,4,inc infection,2022-07-23,9,AT,3496.0,2022-05-22
C-2022-05-22,4,inc case,2022-07-23,9,AT,909.0,2022-05-22
C-2022-05-22,4,inc infection,2022-07-30,10,AT,4369.0,2022-05-22
C-2022-05-22,4,inc case,2022-07-30,10,AT,1243.0,2022-05-22
C-2022-05-22,4,inc infection,2022-08-06,11,AT,4809.0,2022-05-22
C-2022-05-22,4,inc case,2022-08-06,11,AT,1573.0,2022-05-22
C-2022-05-22,4,inc infection,2022-08-13,12,AT,5380.0,2022-05-22
C-2022-05-22,4,inc case,2022-08-13,12,AT,1694.0,2022-05-22
C-2022-05-22,4,inc infection,2022-08-20,13,AT,5967.0,2022-05-22
C-2022-05-22,4,inc case,2022-08-20,13,AT,1906.0,2022-05-22
C-2022-05-22,4,inc infection,2022-08-27,14,AT,6361.0,2022-05-22
C-2022-05-22,4,inc case,2022-08-27,14,AT,2137.0,2022-05-22
C-2022-05-22,4,inc infection,2022-09-03,15,AT,6931.0,2022-05-22
C-2022-05-22,4,inc case,2022-09-03,15,AT,2255.0,2022-05-22
C-2022-05-22,4,inc infection,2022-09-10,16,AT,6920.0,2022-05-22
C-2022-05-22,4,inc case,2022-09-10,16,AT,2458.0,2022-05-22
C-2022-05-22,4,inc infection,2022-09-17,17,AT,8014.0,2022-05-22
C-2022-05-22,4,inc case,2022-09-17,17,AT,2387.0,2022-05-22
C-2022-05-22,4,inc infection,2022-09-24,18,AT,10947.0,2022-05-22
C-2022-05-22,4,inc case,2022-09-24,18,AT,2872.0,2022-05-22
C-2022-05-22,4,inc infection,2022-10-01,19,AT,15554.0,2022-05-22
C-2022-05-22,4,inc case,2022-10-01,19,AT,4017.0,2022-05-22
C-2022-05-22,4,inc infection,2022-10-08,20,AT,34735.0,2022-05-22
C-2022-05-22,4,inc case,2022-10-08,20,AT,5715.0,2022-05-22
C-2022-05-22,4,inc infection,2022-10-15,21,AT,101150.0,2022-05-22
C-2022-05-22,4,inc case,2022-10-15,21,AT,13260.0,2022-05-22
C-2022-05-22,4,inc infection,2022-10-22,22,AT,323131.0,2022-05-22
C-2022-05-22,4,inc case,2022-10-22,22,AT,39320.0,2022-05-22
C-2022-05-22,4,inc infection,2022-10-29,23,AT,928040.0,2022-05-22
C-2022-05-22,4,inc case,2022-10-29,23,AT,126413.0,2022-05-22
C-2022-05-22,4,inc infection,2022-11-05,24,AT,1794311.0,2022-05-22
C-2022-05-22,4,inc case,2022-11-05,24,AT,364046.0,2022-05-22
C-2022-05-22,4,inc infection,2022-11-12,25,AT,1470257.0,2022-05-22
C-2022-05-22,4,inc case,2022-11-12,25,AT,674271.0,2022-05-22
C-2022-05-22,4,inc infection,2022-11-19,26,AT,587684.0,2022-05-22
C-2022-05-22,4,inc case,2022-11-19,26,AT,466596.0,2022-05-22
C-2022-05-22,4,inc infection,2022-11-26,27,AT,197337.0,2022-05-22
C-2022-05-22,4,inc case,2022-11-26,27,AT,167975.0,2022-05-22
C-2022-05-22,4,inc infection,2022-12-03,28,AT,80773.0,2022-05-22
C-2022-05-22,4,inc case,2022-12-03,28,AT,56826.0,2022-05-22
C-2022-05-22,4,inc infection,2022-12-10,29,AT,45994.0,2022-05-22
C-2022-05-22,4,inc case,2022-12-10,29,AT,24721.0,2022-05-22
C-2022-05-22,4,inc infection,2022-12-17,30,AT,36491.0,2022-05-22
C-2022-05-22,4,inc case,2022-12-17,30,AT,14805.0,2022-05-22
C-2022-05-22,4,inc infection,2022-12-24,31,AT,36173.0,2022-05-22
C-2022-05-22,4,inc case,2022-12-24,31,AT,12687.0,2022-05-22
C-2022-05-22,4,inc infection,2022-12-31,32,AT,46131.0,2022-05-22
C-2022-05-22,4,inc case,2022-12-31,32,AT,12806.0,2022-05-22
C-2022-05-22,4,inc infection,2023-01-07,33,AT,61935.0,2022-05-22
C-2022-05-22,4,inc case,2023-01-07,33,AT,16681.0,2022-05-22
C-2022-05-22,4,inc infection,2023-01-14,34,AT,96371.0,2022-05-22
C-2022-05-22,4,inc case,2023-01-14,34,AT,22665.0,2022-05-22
C-2022-05-22,4,inc infection,2023-01-21,35,AT,157386.0,2022-05-22
C-2022-05-22,4,inc case,2023-01-21,35,AT,35349.0,2022-05-22
C-2022-05-22,4,inc infection,2023-01-28,36,AT,265991.0,2022-05-22
C-2022-05-22,4,inc case,2023-01-28,36,AT,58725.0,2022-05-22
C-2022-05-22,4,inc infection,2023-02-04,37,AT,402080.0,2022-05-22
C-2022-05-22,4,inc case,2023-02-04,37,AT,99003.0,2022-05-22
C-2022-05-22,4,inc infection,2023-02-11,38,AT,533318.0,2022-05-22
C-2022-05-22,4,inc case,2023-02-11,38,AT,148163.0,2022-05-22
C-2022-05-22,4,inc infection,2023-02-18,39,AT,591703.0,2022-05-22
C-2022-05-22,4,inc case,2023-02-18,39,AT,193150.0,2022-05-22
C-2022-05-22,4,inc infection,2023-02-25,40,AT,511777.0,2022-05-22
C-2022-05-22,4,inc case,2023-02-25,40,AT,208386.0,2022-05-22
C-2022-05-22,4,inc infection,2023-03-04,41,AT,360052.0,2022-05-22
C-2022-05-22,4,inc case,2023-03-04,41,AT,173027.0,2022-05-22
C-2022-05-22,4,inc infection,2023-03-11,42,AT,232463.0,2022-05-22
C-2022-05-22,4,inc case,2023-03-11,42,AT,117655.0,2022-05-22
C-2022-05-22,4,inc infection,2023-03-18,43,AT,147103.0,2022-05-22
C-2022-05-22,4,inc case,2023-03-18,43,AT,76183.0,2022-05-22
C-2022-05-22,4,inc infection,2023-03-25,44,AT,86454.0,2022-05-22
C-2022-05-22,4,inc case,2023-03-25,44,AT,47600.0,2022-05-22
C-2022-05-22,4,inc hosp,2022-05-28,1,AT,37.36447317748934,2022-05-22
C-2022-05-22,4,inc icu,2022-05-28,1,AT,4.36202467801898,2022-05-22
C-2022-05-22,4,inc hosp,2022-06-04,2,AT,37.42676348686701,2022-05-22
C-2022-05-22,4,inc icu,2022-06-04,2,AT,3.5394019993928683,2022-05-22
C-2022-05-22,4,inc hosp,2022-06-11,3,AT,12.895705788783367,2022-05-22
C-2022-05-22,4,inc icu,2022-06-11,3,AT,2.4381960680919983,2022-05-22
C-2022-05-22,4,inc hosp,2022-06-18,4,AT,4.5009834079558,2022-05-22
C-2022-05-22,4,inc icu,2022-06-18,4,AT,1.0012475204516669,2022-05-22
C-2022-05-22,4,inc hosp,2022-06-25,5,AT,2.434796857336935,2022-05-22
C-2022-05-22,4,inc icu,2022-06-25,5,AT,0.41243016960786094,2022-05-22
C-2022-05-22,4,inc hosp,2022-07-02,6,AT,1.3754878277265221,2022-05-22
C-2022-05-22,4,inc icu,2022-07-02,6,AT,0.20000755749600996,2022-05-22
C-2022-05-22,4,inc hosp,2022-07-09,7,AT,1.1336159975899913,2022-05-22
C-2022-05-22,4,inc icu,2022-07-09,7,AT,0.12561906311126683,2022-05-22
C-2022-05-22,4,inc hosp,2022-07-16,8,AT,0.723006522084724,2022-05-22
C-2022-05-22,4,inc icu,2022-07-16,8,AT,0.08754964202428386,2022-05-22
C-2022-05-22,4,inc hosp,2022-07-23,9,AT,1.1972098992828428,2022-05-22
C-2022-05-22,4,inc icu,2022-07-23,9,AT,0.0828016712807531,2022-05-22
C-2022-05-22,4,inc hosp,2022-07-30,10,AT,2.2311845571499047,2022-05-22
C-2022-05-22,4,inc icu,2022-07-30,10,AT,0.1466285636674715,2022-05-22
C-2022-05-22,4,inc hosp,2022-08-06,11,AT,3.1267172528954332,2022-05-22
C-2022-05-22,4,inc icu,2022-08-06,11,AT,0.22906323411188637,2022-05-22
C-2022-05-22,4,inc hosp,2022-08-13,12,AT,3.6018780437625812,2022-05-22
C-2022-05-22,4,inc icu,2022-08-13,12,AT,0.2924332745356556,2022-05-22
C-2022-05-22,4,inc hosp,2022-08-20,13,AT,4.110988373837782,2022-05-22
C-2022-05-22,4,inc icu,2022-08-20,13,AT,0.3386903770010499,2022-05-22
C-2022-05-22,4,inc hosp,2022-08-27,14,AT,4.58678633999598,2022-05-22
C-2022-05-22,4,inc icu,2022-08-27,14,AT,0.3841386498067089,2022-05-22
C-2022-05-22,4,inc hosp,2022-09-03,15,AT,5.008987015012176,2022-05-22
C-2022-05-22,4,inc icu,2022-09-03,15,AT,0.42716008146680307,2022-05-22
C-2022-05-22,4,inc hosp,2022-09-10,16,AT,5.626215416987466,2022-05-22
C-2022-05-22,4,inc icu,2022-09-10,16,AT,0.4703583305391401,2022-05-22
C-2022-05-22,4,inc hosp,2022-09-17,17,AT,5.779335316483609,2022-05-22
C-2022-05-22,4,inc icu,2022-09-17,17,AT,0.5079040010293894,2022-05-22
C-2022-05-22,4,inc hosp,2022-09-24,18,AT,6.26865124801091,2022-05-22
C-2022-05-22,4,inc icu,2022-09-24,18,AT,0.5351199182261154,2022-05-22
C-2022-05-22,4,inc hosp,2022-10-01,19,AT,8.272340900959414,2022-05-22
C-2022-05-22,4,inc icu,2022-10-01,19,AT,0.6318185469677031,2022-05-22
C-2022-05-22,4,inc hosp,2022-10-08,20,AT,11.5337470957704,2022-05-22
C-2022-05-22,4,inc icu,2022-10-08,20,AT,0.8562808824284747,2022-05-22
C-2022-05-22,4,inc hosp,2022-10-15,21,AT,21.032994727231664,2022-05-22
C-2022-05-22,4,inc icu,2022-10-15,21,AT,1.325249788703158,2022-05-22
C-2022-05-22,4,inc hosp,2022-10-22,22,AT,56.96662074451376,2022-05-22
C-2022-05-22,4,inc icu,2022-10-22,22,AT,3.0513125786098376,2022-05-22
C-2022-05-22,4,inc hosp,2022-10-29,23,AT,180.30739285139296,2022-05-22
C-2022-05-22,4,inc icu,2022-10-29,23,AT,9.07374392388417,2022-05-22
C-2022-05-22,4,inc hosp,2022-11-05,24,AT,568.2574823691428,2022-05-22
C-2022-05-22,4,inc icu,2022-11-05,24,AT,28.880848289360372,2022-05-22
C-2022-05-22,4,inc hosp,2022-11-12,25,AT,1448.7497385441773,2022-05-22
C-2022-05-22,4,inc icu,2022-11-12,25,AT,81.25467736675188,2022-05-22
C-2022-05-22,4,inc hosp,2022-11-19,26,AT,1828.178691203546,2022-05-22
C-2022-05-22,4,inc icu,2022-11-19,26,AT,144.0787420121529,2022-05-22
C-2022-05-22,4,inc hosp,2022-11-26,27,AT,1006.8091063916111,2022-05-22
C-2022-05-22,4,inc icu,2022-11-26,27,AT,129.36682155909108,2022-05-22
C-2022-05-22,4,inc hosp,2022-12-03,28,AT,378.6463103944049,2022-05-22
