scenario_id,sample,horizon,target_variable,value,location
A,3,45 wk,inc icu,3,NL
A,3,45 wk,inc infection,1520,NL
A,3,46 wk,inc case,569,NL
A,3,46 wk,inc death,4,NL
A,3,46 wk,inc hosp,6,NL
A,3,46 wk,inc icu,3,NL
A,3,46 wk,inc infection,1190,NL
A,3,47 wk,inc case,446,NL
A,3,47 wk,inc death,3,NL
A,3,47 wk,inc hosp,5,NL
A,3,47 wk,inc icu,2,NL
A,3,47 wk,inc infection,934,NL
A,3,48 wk,inc case,351,NL
A,3,48 wk,inc death,3,NL
A,3,48 wk,inc hosp,4,NL
A,3,48 wk,inc icu,2,NL
A,3,48 wk,inc infection,736,NL
A,3,49 wk,inc case,278,NL
A,3,49 wk,inc death,2,NL
A,3,49 wk,inc hosp,3,NL
A,3,49 wk,inc icu,1,NL
A,3,49 wk,inc infection,583,NL
A,3,5 wk,inc case,11687,NL
A,3,5 wk,inc death,27,NL
A,3,5 wk,inc hosp,88,NL
A,3,5 wk,inc icu,30,NL
A,3,5 wk,inc infection,27127,NL
A,3,50 wk,inc case,220,NL
A,3,50 wk,inc death,2,NL
A,3,50 wk,inc hosp,2,NL
A,3,50 wk,inc icu,1,NL
A,3,50 wk,inc infection,461,NL
A,3,51 wk,inc case,175,NL
A,3,51 wk,inc death,1,NL
A,3,51 wk,inc hosp,2,NL
A,3,51 wk,inc icu,1,NL
A,3,51 wk,inc infection,370,NL
A,3,52 wk,inc case,141,NL
A,3,52 wk,inc death,1,NL
A,3,52 wk,inc hosp,1,NL
A,3,52 wk,inc icu,1,NL
A,3,52 wk,inc infection,296,NL
A,3,53 wk,inc case,35,NL
A,3,53 wk,inc death,0,NL
A,3,53 wk,inc hosp,0,NL
A,3,53 wk,inc icu,0,NL
A,3,53 wk,inc infection,73,NL
A,3,6 wk,inc case,13134,NL
A,3,6 wk,inc death,29,NL
A,3,6 wk,inc hosp,98,NL
A,3,6 wk,inc icu,33,NL
A,3,6 wk,inc infection,30756,NL
A,3,7 wk,inc case,15260,NL
A,3,7 wk,inc death,31,NL
A,3,7 wk,inc hosp,113,NL
A,3,7 wk,inc icu,37,NL
A,3,7 wk,inc infection,36062,NL
A,3,8 wk,inc case,18348,NL
A,3,8 wk,inc death,35,NL
A,3,8 wk,inc hosp,135,NL
A,3,8 wk,inc icu,43,NL
A,3,8 wk,inc infection,43755,NL
A,3,9 wk,inc case,22228,NL
A,3,9 wk,inc death,40,NL
A,3,9 wk,inc hosp,163,NL
A,3,9 wk,inc icu,51,NL
A,3,9 wk,inc infection,52492,NL
A,4,1 wk,inc case,9569,NL
A,4,1 wk,inc death,31,NL
A,4,1 wk,inc hosp,84,NL
A,4,1 wk,inc icu,32,NL
A,4,1 wk,inc infection,22307,NL
A,4,10 wk,inc case,84837,NL
A,4,10 wk,inc death,189,NL
A,4,10 wk,inc hosp,799,NL
A,4,10 wk,inc icu,219,NL
A,4,10 wk,inc infection,206156,NL
A,4,11 wk,inc case,100122,NL
A,4,11 wk,inc death,226,NL
A,4,11 wk,inc hosp,876,NL
A,4,11 wk,inc icu,262,NL
A,4,11 wk,inc infection,240083,NL
A,4,12 wk,inc case,114966,NL
A,4,12 wk,inc death,254,NL
A,4,12 wk,inc hosp,943,NL
A,4,12 wk,inc icu,292,NL
A,4,12 wk,inc infection,273097,NL
A,4,13 wk,inc case,126854,NL
A,4,13 wk,inc death,280,NL
A,4,13 wk,inc hosp,1016,NL
A,4,13 wk,inc icu,319,NL
A,4,13 wk,inc infection,300501,NL
A,4,14 wk,inc case,138322,NL
A,4,14 wk,inc death,304,NL
A,4,14 wk,inc hosp,1091,NL
A,4,14 wk,inc icu,346,NL
A,4,14 wk,inc infection,325029,NL
A,4,15 wk,inc case,143381,NL
A,4,15 wk,inc death,328,NL
A,4,15 wk,inc hosp,1155,NL
A,4,15 wk,inc icu,372,NL
A,4,15 wk,inc infection,332649,NL
A,4,16 wk,inc case,139999,NL
A,4,16 wk,inc death,350,NL
A,4,16 wk,inc hosp,1187,NL
A,4,16 wk,inc icu,392,NL
A,4,16 wk,inc infection,317897,NL
A,4,17 wk,inc case,132400,NL
A,4,17 wk,inc death,364,NL
A,4,17 wk,inc hosp,1171,NL
A,4,17 wk,inc icu,398,NL
A,4,17 wk,inc infection,299490,NL
A,4,18 wk,inc case,124317,NL
A,4,18 wk,inc death,370,NL
A,4,18 wk,inc hosp,1128,NL
A,4,18 wk,inc icu,392,NL
A,4,18 wk,inc infection,280681,NL
A,4,19 wk,inc case,116542,NL
A,4,19 wk,inc death,368,NL
A,4,19 wk,inc hosp,1073,NL
A,4,19 wk,inc icu,378,NL
A,4,19 wk,inc infection,262983,NL
A,4,2 wk,inc case,10694,NL
A,4,2 wk,inc death,31,NL
A,4,2 wk,inc hosp,102,NL
A,4,2 wk,inc icu,31,NL
A,4,2 wk,inc infection,25996,NL
A,4,20 wk,inc case,108869,NL
A,4,20 wk,inc death,361,NL
A,4,20 wk,inc hosp,1017,NL
A,4,20 wk,inc icu,361,NL
A,4,20 wk,inc infection,243984,NL
A,4,21 wk,inc case,95736,NL
A,4,21 wk,inc death,349,NL
A,4,21 wk,inc hosp,949,NL
A,4,21 wk,inc icu,341,NL
A,4,21 wk,inc infection,210101,NL
A,4,22 wk,inc case,83410,NL
A,4,22 wk,inc death,333,NL
A,4,22 wk,inc hosp,865,NL
A,4,22 wk,inc icu,315,NL
A,4,22 wk,inc infection,184465,NL
A,4,23 wk,inc case,74472,NL
A,4,23 wk,inc death,315,NL
A,4,23 wk,inc hosp,791,NL
A,4,23 wk,inc icu,288,NL
A,4,23 wk,inc infection,165878,NL
A,4,24 wk,inc case,67219,NL
A,4,24 wk,inc death,295,NL
A,4,24 wk,inc hosp,727,NL
A,4,24 wk,inc icu,263,NL
A,4,24 wk,inc infection,150242,NL
A,4,25 wk,inc case,60387,NL
A,4,25 wk,inc death,274,NL
A,4,25 wk,inc hosp,654,NL
A,4,25 wk,inc icu,240,NL
A,4,25 wk,inc infection,133951,NL
A,4,26 wk,inc case,50055,NL
A,4,26 wk,inc death,249,NL
A,4,26 wk,inc hosp,556,NL
A,4,26 wk,inc icu,211,NL
A,4,26 wk,inc infection,108034,NL
A,4,27 wk,inc case,40542,NL
A,4,27 wk,inc death,222,NL
A,4,27 wk,inc hosp,467,NL
A,4,27 wk,inc icu,180,NL
A,4,27 wk,inc infection,88176,NL
A,4,28 wk,inc case,34107,NL
A,4,28 wk,inc death,195,NL
A,4,28 wk,inc hosp,401,NL
A,4,28 wk,inc icu,152,NL
A,4,28 wk,inc infection,75144,NL
A,4,29 wk,inc case,29747,NL
A,4,29 wk,inc death,172,NL
A,4,29 wk,inc hosp,354,NL
A,4,29 wk,inc icu,132,NL
A,4,29 wk,inc infection,66283,NL
A,4,3 wk,inc case,12770,NL
A,4,3 wk,inc death,35,NL
A,4,3 wk,inc hosp,125,NL
A,4,3 wk,inc icu,35,NL
A,4,3 wk,inc infection,31448,NL
A,4,30 wk,inc case,26730,NL
A,4,30 wk,inc death,153,NL
A,4,30 wk,inc hosp,322,NL
A,4,30 wk,inc icu,116,NL
A,4,30 wk,inc infection,60018,NL
A,4,31 wk,inc case,24126,NL
A,4,31 wk,inc death,137,NL
A,4,31 wk,inc hosp,293,NL
A,4,31 wk,inc icu,105,NL
A,4,31 wk,inc infection,53918,NL
A,4,32 wk,inc case,20850,NL
A,4,32 wk,inc death,122,NL
A,4,32 wk,inc hosp,250,NL
A,4,32 wk,inc icu,93,NL
A,4,32 wk,inc infection,45964,NL
A,4,33 wk,inc case,17981,NL
A,4,33 wk,inc death,106,NL
A,4,33 wk,inc hosp,211,NL
A,4,33 wk,inc icu,79,NL
A,4,33 wk,inc infection,39714,NL
A,4,34 wk,inc case,15616,NL
A,4,34 wk,inc death,92,NL
A,4,34 wk,inc hosp,181,NL
A,4,34 wk,inc icu,68,NL
A,4,34 wk,inc infection,34574,NL
A,4,35 wk,inc case,13655,NL
A,4,35 wk,inc death,80,NL
A,4,35 wk,inc hosp,158,NL
A,4,35 wk,inc icu,58,NL
A,4,35 wk,inc infection,30302,NL
A,4,36 wk,inc case,12004,NL
A,4,36 wk,inc death,70,NL
A,4,36 wk,inc hosp,140,NL
A,4,36 wk,inc icu,51,NL
A,4,36 wk,inc infection,26692,NL
A,4,37 wk,inc case,10592,NL
A,4,37 wk,inc death,61,NL
A,4,37 wk,inc hosp,125,NL
A,4,37 wk,inc icu,45,NL
A,4,37 wk,inc infection,23587,NL
A,4,38 wk,inc case,9364,NL
A,4,38 wk,inc death,54,NL
A,4,38 wk,inc hosp,112,NL
A,4,38 wk,inc icu,40,NL
A,4,38 wk,inc infection,20873,NL
A,4,39 wk,inc case,8281,NL
A,4,39 wk,inc death,48,NL
A,4,39 wk,inc hosp,100,NL
A,4,39 wk,inc icu,36,NL
A,4,39 wk,inc infection,18470,NL
A,4,4 wk,inc case,15834,NL
A,4,4 wk,inc death,41,NL
A,4,4 wk,inc hosp,157,NL
A,4,4 wk,inc icu,43,NL
A,4,4 wk,inc infection,39364,NL
A,4,40 wk,inc case,7316,NL
A,4,40 wk,inc death,43,NL
A,4,40 wk,inc hosp,90,NL
A,4,40 wk,inc icu,32,NL
A,4,40 wk,inc infection,16324,NL
A,4,41 wk,inc case,6454,NL
A,4,41 wk,inc death,38,NL
A,4,41 wk,inc hosp,81,NL
A,4,41 wk,inc icu,29,NL
A,4,41 wk,inc infection,14402,NL
A,4,42 wk,inc case,5684,NL
A,4,42 wk,inc death,34,NL
A,4,42 wk,inc hosp,72,NL
A,4,42 wk,inc icu,26,NL
A,4,42 wk,inc infection,12684,NL
A,4,43 wk,inc case,4998,NL
A,4,43 wk,inc death,30,NL
A,4,43 wk,inc hosp,64,NL
A,4,43 wk,inc icu,23,NL
A,4,43 wk,inc infection,11156,NL
A,4,44 wk,inc case,4392,NL
A,4,44 wk,inc death,27,NL
A,4,44 wk,inc hosp,57,NL
A,4,44 wk,inc icu,20,NL
A,4,44 wk,inc infection,9809,NL
A,4,45 wk,inc case,3863,NL
A,4,45 wk,inc death,24,NL
A,4,45 wk,inc hosp,51,NL
A,4,45 wk,inc icu,18,NL
A,4,45 wk,inc infection,8636,NL
A,4,46 wk,inc case,3407,NL
A,4,46 wk,inc death,21,NL
A,4,46 wk,inc hosp,45,NL
A,4,46 wk,inc icu,16,NL
A,4,46 wk,inc infection,7629,NL
A,4,47 wk,inc case,3019,NL
A,4,47 wk,inc death,19,NL
A,4,47 wk,inc hosp,41,NL
A,4,47 wk,inc icu,14,NL
A,4,47 wk,inc infection,6777,NL
A,4,48 wk,inc case,2697,NL
A,4,48 wk,inc death,17,NL
A,4,48 wk,inc hosp,37,NL
A,4,48 wk,inc icu,13,NL
A,4,48 wk,inc infection,6072,NL
A,4,49 wk,inc case,2428,NL
A,4,49 wk,inc death,15,NL
A,4,49 wk,inc hosp,33,NL
A,4,49 wk,inc icu,12,NL
A,4,49 wk,inc infection,5472,NL
A,4,5 wk,inc case,20266,NL
A,4,5 wk,inc death,50,NL
A,4,5 wk,inc hosp,201,NL
A,4,5 wk,inc icu,54,NL
A,4,5 wk,inc infection,50798,NL
A,4,50 wk,inc case,2160,NL
A,4,50 wk,inc death,14,NL
A,4,50 wk,inc hosp,30,NL
A,4,50 wk,inc icu,10,NL
A,4,50 wk,inc infection,4852,NL
A,4,51 wk,inc case,1938,NL
A,4,51 wk,inc death,12,NL
A,4,51 wk,inc hosp,26,NL
A,4,51 wk,inc icu,9,NL
A,4,51 wk,inc infection,4372,NL
A,4,52 wk,inc case,1747,NL
A,4,52 wk,inc death,11,NL
A,4,52 wk,inc hosp,24,NL
A,4,52 wk,inc icu,8,NL
A,4,52 wk,inc infection,3940,NL
A,4,53 wk,inc case,468,NL
A,4,53 wk,inc death,3,NL
A,4,53 wk,inc hosp,6,NL
A,4,53 wk,inc icu,2,NL
A,4,53 wk,inc infection,1058,NL
A,4,6 wk,inc case,26695,NL
A,4,6 wk,inc death,63,NL
A,4,6 wk,inc hosp,264,NL
A,4,6 wk,inc icu,70,NL
A,4,6 wk,inc infection,67361,NL
A,4,7 wk,inc case,36049,NL
A,4,7 wk,inc death,82,NL
A,4,7 wk,inc hosp,354,NL
A,4,7 wk,inc icu,92,NL
A,4,7 wk,inc infection,91443,NL
A,4,8 wk,inc case,49635,NL
A,4,8 wk,inc death,108,NL
A,4,8 wk,inc hosp,483,NL
A,4,8 wk,inc icu,125,NL
A,4,8 wk,inc infection,126321,NL
A,4,9 wk,inc case,66994,NL
A,4,9 wk,inc death,145,NL
A,4,9 wk,inc hosp,650,NL
A,4,9 wk,inc icu,170,NL
A,4,9 wk,inc infection,167186,NL
A,5,1 wk,inc case,8632,NL
A,5,1 wk,inc death,30,NL
A,5,1 wk,inc hosp,78,NL
A,5,1 wk,inc icu,32,NL
A,5,1 wk,inc infection,18401,NL
A,5,10 wk,inc case,5700,NL
A,5,10 wk,inc death,19,NL
A,5,10 wk,inc hosp,55,NL
A,5,10 wk,inc icu,20,NL
A,5,10 wk,inc infection,12828,NL
A,5,11 wk,inc case,5574,NL
A,5,11 wk,inc death,19,NL
A,5,11 wk,inc hosp,51,NL
A,5,11 wk,inc icu,20,NL
A,5,11 wk,inc infection,12567,NL
A,5,12 wk,inc case,5556,NL
A,5,12 wk,inc death,18,NL
A,5,12 wk,inc hosp,49,NL
A,5,12 wk,inc icu,19,NL
A,5,12 wk,inc infection,12578,NL
A,5,13 wk,inc case,5536,NL
A,5,13 wk,inc death,17,NL
A,5,13 wk,inc hosp,49,NL
A,5,13 wk,inc icu,18,NL
A,5,13 wk,inc infection,12697,NL
A,5,14 wk,inc case,5751,NL
A,5,14 wk,inc death,17,NL
A,5,14 wk,inc hosp,51,NL
A,5,14 wk,inc icu,18,NL
A,5,14 wk,inc infection,13319,NL
A,5,15 wk,inc case,6044,NL
A,5,15 wk,inc death,17,NL
A,5,15 wk,inc hosp,54,NL
A,5,15 wk,inc icu,19,NL
A,5,15 wk,inc infection,14064,NL
A,5,16 wk,inc case,6298,NL
A,5,16 wk,inc death,18,NL
A,5,16 wk,inc hosp,59,NL
A,5,16 wk,inc icu,20,NL
A,5,16 wk,inc infection,14551,NL
A,5,17 wk,inc case,6646,NL
A,5,17 wk,inc death,19,NL
A,5,17 wk,inc hosp,64,NL
A,5,17 wk,inc icu,22,NL
A,5,17 wk,inc infection,15505,NL
A,5,18 wk,inc case,7232,NL
A,5,18 wk,inc death,20,NL
A,5,18 wk,inc hosp,70,NL
A,5,18 wk,inc icu,24,NL
A,5,18 wk,inc infection,17021,NL
A,5,19 wk,inc case,8088,NL
A,5,19 wk,inc death,22,NL
A,5,19 wk,inc hosp,78,NL
A,5,19 wk,inc icu,27,NL
A,5,19 wk,inc infection,19169,NL
A,5,2 wk,inc case,7297,NL
A,5,2 wk,inc death,28,NL
A,5,2 wk,inc hosp,73,NL
A,5,2 wk,inc icu,29,NL
A,5,2 wk,inc infection,16042,NL
A,5,20 wk,inc case,9202,NL
A,5,20 wk,inc death,25,NL
A,5,20 wk,inc hosp,90,NL
A,5,20 wk,inc icu,30,NL
A,5,20 wk,inc infection,21798,NL
A,5,21 wk,inc case,10066,NL
A,5,21 wk,inc death,28,NL
A,5,21 wk,inc hosp,103,NL
A,5,21 wk,inc icu,34,NL
A,5,21 wk,inc infection,23539,NL
A,5,22 wk,inc case,10941,NL
A,5,22 wk,inc death,31,NL
A,5,22 wk,inc hosp,115,NL
A,5,22 wk,inc icu,39,NL
A,5,22 wk,inc infection,25736,NL
A,5,23 wk,inc case,12028,NL
A,5,23 wk,inc death,35,NL
A,5,23 wk,inc hosp,129,NL
A,5,23 wk,inc icu,44,NL
A,5,23 wk,inc infection,28333,NL
A,5,24 wk,inc case,12993,NL
A,5,24 wk,inc death,40,NL
A,5,24 wk,inc hosp,142,NL
A,5,24 wk,inc icu,49,NL
A,5,24 wk,inc infection,30335,NL
A,5,25 wk,inc case,13575,NL
A,5,25 wk,inc death,44,NL
A,5,25 wk,inc hosp,148,NL
A,5,25 wk,inc icu,52,NL
A,5,25 wk,inc infection,31310,NL
A,5,26 wk,inc case,13005,NL
A,5,26 wk,inc death,46,NL
A,5,26 wk,inc hosp,146,NL
A,5,26 wk,inc icu,54,NL
A,5,26 wk,inc infection,29118,NL
A,5,27 wk,inc case,11940,NL
A,5,27 wk,inc death,47,NL
A,5,27 wk,inc hosp,139,NL
A,5,27 wk,inc icu,53,NL
A,5,27 wk,inc infection,26736,NL
A,5,28 wk,inc case,11010,NL
A,5,28 wk,inc death,47,NL
A,5,28 wk,inc hosp,130,NL
A,5,28 wk,inc icu,50,NL
A,5,28 wk,inc infection,24679,NL
A,5,29 wk,inc case,10142,NL
A,5,29 wk,inc death,45,NL
A,5,29 wk,inc hosp,121,NL
A,5,29 wk,inc icu,47,NL
A,5,29 wk,inc infection,22718,NL
A,5,3 wk,inc case,6401,NL
A,5,3 wk,inc death,26,NL
A,5,3 wk,inc hosp,64,NL
A,5,3 wk,inc icu,26,NL
A,5,3 wk,inc infection,14208,NL
A,5,30 wk,inc case,9265,NL
A,5,30 wk,inc death,44,NL
A,5,30 wk,inc hosp,112,NL
A,5,30 wk,inc icu,44,NL
A,5,30 wk,inc infection,20628,NL
A,5,31 wk,inc case,8102,NL
A,5,31 wk,inc death,41,NL
A,5,31 wk,inc hosp,98,NL
A,5,31 wk,inc icu,40,NL
A,5,31 wk,inc infection,17715,NL
A,5,32 wk,inc case,6725,NL
A,5,32 wk,inc death,37,NL
A,5,32 wk,inc hosp,81,NL
A,5,32 wk,inc icu,34,NL
A,5,32 wk,inc infection,14481,NL
A,5,33 wk,inc case,5456,NL
A,5,33 wk,inc death,33,NL
A,5,33 wk,inc hosp,65,NL
A,5,33 wk,inc icu,29,NL
A,5,33 wk,inc infection,11680,NL
A,5,34 wk,inc case,4356,NL
A,5,34 wk,inc death,28,NL
A,5,34 wk,inc hosp,52,NL
A,5,34 wk,inc icu,23,NL
A,5,34 wk,inc infection,9281,NL
A,5,35 wk,inc case,3428,NL
A,5,35 wk,inc death,24,NL
A,5,35 wk,inc hosp,42,NL
A,5,35 wk,inc icu,19,NL
A,5,35 wk,inc infection,7270,NL
A,5,36 wk,inc case,2658,NL
A,5,36 wk,inc death,20,NL
A,5,36 wk,inc hosp,33,NL
A,5,36 wk,inc icu,15,NL
A,5,36 wk,inc infection,5615,NL
A,5,37 wk,inc case,2032,NL
A,5,37 wk,inc death,16,NL
A,5,37 wk,inc hosp,25,NL
A,5,37 wk,inc icu,12,NL
A,5,37 wk,inc infection,4274,NL
A,5,38 wk,inc case,1531,NL
A,5,38 wk,inc death,13,NL
A,5,38 wk,inc hosp,19,NL
A,5,38 wk,inc icu,9,NL
A,5,38 wk,inc infection,3208,NL
A,5,39 wk,inc case,1138,NL
A,5,39 wk,inc death,11,NL
A,5,39 wk,inc hosp,14,NL
A,5,39 wk,inc icu,7,NL
A,5,39 wk,inc infection,2373,NL
A,5,4 wk,inc case,5793,NL
A,5,4 wk,inc death,24,NL
A,5,4 wk,inc hosp,58,NL
A,5,4 wk,inc icu,23,NL
A,5,4 wk,inc infection,12989,NL
A,5,40 wk,inc case,834,NL
A,5,40 wk,inc death,8,NL
A,5,40 wk,inc hosp,11,NL
A,5,40 wk,inc icu,5,NL
A,5,40 wk,inc infection,1732,NL
A,5,41 wk,inc case,603,NL
A,5,41 wk,inc death,7,NL
A,5,41 wk,inc hosp,8,NL
A,5,41 wk,inc icu,4,NL
A,5,41 wk,inc infection,1249,NL
A,5,42 wk,inc case,431,NL
A,5,42 wk,inc death,5,NL
A,5,42 wk,inc hosp,6,NL
A,5,42 wk,inc icu,3,NL
A,5,42 wk,inc infection,890,NL
A,5,43 wk,inc case,305,NL
A,5,43 wk,inc death,4,NL
A,5,43 wk,inc hosp,4,NL
A,5,43 wk,inc icu,2,NL
A,5,43 wk,inc infection,628,NL
A,5,44 wk,inc case,214,NL
A,5,44 wk,inc death,3,NL
A,5,44 wk,inc hosp,3,NL
A,5,44 wk,inc icu,1,NL
A,5,44 wk,inc infection,439,NL
A,5,45 wk,inc case,149,NL
A,5,45 wk,inc death,2,NL
A,5,45 wk,inc hosp,2,NL
A,5,45 wk,inc icu,1,NL
A,5,45 wk,inc infection,306,NL
A,5,46 wk,inc case,103,NL
A,5,46 wk,inc death,2,NL
A,5,46 wk,inc hosp,1,NL
A,5,46 wk,inc icu,1,NL
A,5,46 wk,inc infection,212,NL
A,5,47 wk,inc case,72,NL
A,5,47 wk,inc death,1,NL
A,5,47 wk,inc hosp,1,NL
A,5,47 wk,inc icu,1,NL
A,5,47 wk,inc infection,147,NL
A,5,48 wk,inc case,50,NL
A,5,48 wk,inc death,1,NL
A,5,48 wk,inc hosp,1,NL
A,5,48 wk,inc icu,0,NL
A,5,48 wk,inc infection,103,NL
A,5,49 wk,inc case,35,NL
A,5,49 wk,inc death,1,NL
A,5,49 wk,inc hosp,0,NL
A,5,49 wk,inc icu,0,NL
A,5,49 wk,inc infection,72,NL
A,5,5 wk,inc case,5420,NL
A,5,5 wk,inc death,22,NL
A,5,5 wk,inc hosp,54,NL
A,5,5 wk,inc icu,21,NL
A,5,5 wk,inc infection,12274,NL
A,5,50 wk,inc case,24,NL
A,5,50 wk,inc death,0,NL
A,5,50 wk,inc hosp,0,NL
A,5,50 wk,inc icu,0,NL
A,5,50 wk,inc infection,50,NL
A,5,51 wk,inc case,17,NL
A,5,51 wk,inc death,0,NL
A,5,51 wk,inc hosp,0,NL
A,5,51 wk,inc icu,0,NL
A,5,51 wk,inc infection,35,NL
A,5,52 wk,inc case,12,NL
A,5,52 wk,inc death,0,NL
A,5,52 wk,inc hosp,0,NL
A,5,52 wk,inc icu,0,NL
A,5,52 wk,inc infection,24,NL
A,5,53 wk,inc case,3,NL
A,5,53 wk,inc death,0,NL
A,5,53 wk,inc hosp,0,NL
A,5,53 wk,inc icu,0,NL
A,5,53 wk,inc infection,5,NL
A,5,6 wk,inc case,5250,NL
A,5,6 wk,inc death,21,NL
A,5,6 wk,inc hosp,53,NL
A,5,6 wk,inc icu,20,NL
A,5,6 wk,inc infection,12010,NL
A,5,7 wk,inc case,5269,NL
A,5,7 wk,inc death,20,NL
A,5,7 wk,inc hosp,52,NL
A,5,7 wk,inc icu,20,NL
A,5,7 wk,inc infection,12179,NL
A,5,8 wk,inc case,5486,NL
A,5,8 wk,inc death,20,NL
A,5,8 wk,inc hosp,54,NL
A,5,8 wk,inc icu,20,NL
A,5,8 wk,inc infection,12813,NL
A,5,9 wk,inc case,5718,NL
A,5,9 wk,inc death,20,NL
A,5,9 wk,inc hosp,57,NL
A,5,9 wk,inc icu,20,NL
A,5,9 wk,inc infection,13104,NL
A,6,1 wk,inc case,9546,NL
A,6,1 wk,inc death,31,NL
A,6,1 wk,inc hosp,84,NL
A,6,1 wk,inc icu,32,NL
A,6,1 wk,inc infection,21445,NL
A,6,10 wk,inc case,71650,NL
A,6,10 wk,inc death,165,NL
A,6,10 wk,inc hosp,704,NL
A,6,10 wk,inc icu,192,NL
A,6,10 wk,inc infection,166926,NL
A,6,11 wk,inc case,81958,NL
A,6,11 wk,inc death,197,NL
A,6,11 wk,inc hosp,774,NL
A,6,11 wk,inc icu,229,NL
A,6,11 wk,inc infection,187983,NL
A,6,12 wk,inc case,91013,NL
A,6,12 wk,inc death,222,NL
A,6,12 wk,inc hosp,829,NL
A,6,12 wk,inc icu,256,NL
A,6,12 wk,inc infection,206841,NL
A,6,13 wk,inc case,97208,NL
A,6,13 wk,inc death,244,NL
A,6,13 wk,inc hosp,885,NL
A,6,13 wk,inc icu,279,NL
A,6,13 wk,inc infection,220902,NL
A,6,14 wk,inc case,104015,NL
A,6,14 wk,inc death,265,NL
A,6,14 wk,inc hosp,941,NL
A,6,14 wk,inc icu,300,NL
A,6,14 wk,inc infection,235643,NL
A,6,15 wk,inc case,107443,NL
A,6,15 wk,inc death,285,NL
A,6,15 wk,inc hosp,991,NL
A,6,15 wk,inc icu,320,NL
A,6,15 wk,inc infection,241453,NL
A,6,16 wk,inc case,106721,NL
A,6,16 wk,inc death,303,NL
A,6,16 wk,inc hosp,1023,NL
A,6,16 wk,inc icu,337,NL
A,6,16 wk,inc infection,236399,NL
A,6,17 wk,inc case,104624,NL
A,6,17 wk,inc death,316,NL
A,6,17 wk,inc hosp,1027,NL
A,6,17 wk,inc icu,345,NL
A,6,17 wk,inc infection,231931,NL
A,6,18 wk,inc case,102898,NL
A,6,18 wk,inc death,324,NL
A,6,18 wk,inc hosp,1017,NL
A,6,18 wk,inc icu,347,NL
A,6,18 wk,inc infection,228215,NL
A,6,19 wk,inc case,101397,NL
A,6,19 wk,inc death,328,NL
A,6,19 wk,inc hosp,1002,NL
A,6,19 wk,inc icu,345,NL
A,6,19 wk,inc infection,224899,NL
A,6,2 wk,inc case,10356,NL
A,6,2 wk,inc death,31,NL
A,6,2 wk,inc hosp,101,NL
A,6,2 wk,inc icu,31,NL
A,6,2 wk,inc infection,24103,NL
A,6,20 wk,inc case,99772,NL
A,6,20 wk,inc death,328,NL
A,6,20 wk,inc hosp,986,NL
A,6,20 wk,inc icu,341,NL
A,6,20 wk,inc infection,220250,NL
A,6,21 wk,inc case,93756,NL
A,6,21 wk,inc death,327,NL
A,6,21 wk,inc hosp,958,NL
A,6,21 wk,inc icu,335,NL
A,6,21 wk,inc infection,203620,NL
A,6,22 wk,inc case,86304,NL
A,6,22 wk,inc death,321,NL
A,6,22 wk,inc hosp,904,NL
A,6,22 wk,inc icu,321,NL
A,6,22 wk,inc infection,187992,NL
A,6,23 wk,inc case,80202,NL
A,6,23 wk,inc death,311,NL
A,6,23 wk,inc hosp,852,NL
A,6,23 wk,inc icu,304,NL
A,6,23 wk,inc infection,174853,NL
A,6,24 wk,inc case,73960,NL
A,6,24 wk,inc death,299,NL
A,6,24 wk,inc hosp,797,NL
A,6,24 wk,inc icu,285,NL
A,6,24 wk,inc infection,160833,NL
A,6,25 wk,inc case,66900,NL
A,6,25 wk,inc death,283,NL
A,6,25 wk,inc hosp,725,NL
A,6,25 wk,inc icu,264,NL
A,6,25 wk,inc infection,143663,NL
A,6,26 wk,inc case,55254,NL
A,6,26 wk,inc death,261,NL
A,6,26 wk,inc hosp,620,NL
A,6,26 wk,inc icu,235,NL
A,6,26 wk,inc infection,115422,NL
A,6,27 wk,inc case,44957,NL
A,6,27 wk,inc death,234,NL
A,6,27 wk,inc hosp,517,NL
A,6,27 wk,inc icu,201,NL
A,6,27 wk,inc infection,94778,NL
A,6,28 wk,inc case,37745,NL
A,6,28 wk,inc death,207,NL
A,6,28 wk,inc hosp,440,NL
A,6,28 wk,inc icu,169,NL
A,6,28 wk,inc infection,80354,NL
A,6,29 wk,inc case,32580,NL
A,6,29 wk,inc death,182,NL
A,6,29 wk,inc hosp,383,NL
A,6,29 wk,inc icu,145,NL
A,6,29 wk,inc infection,69964,NL
A,6,3 wk,inc case,12041,NL
A,6,3 wk,inc death,34,NL
A,6,3 wk,inc hosp,121,NL
A,6,3 wk,inc icu,34,NL
A,6,3 wk,inc infection,28483,NL
A,6,30 wk,inc case,28788,NL
A,6,30 wk,inc death,161,NL
A,6,30 wk,inc hosp,342,NL
A,6,30 wk,inc icu,126,NL
A,6,30 wk,inc infection,62166,NL
A,6,31 wk,inc case,25439,NL
A,6,31 wk,inc death,143,NL
A,6,31 wk,inc hosp,306,NL
A,6,31 wk,inc icu,111,NL
A,6,31 wk,inc infection,54603,NL
A,6,32 wk,inc case,21413,NL
A,6,32 wk,inc death,126,NL
A,6,32 wk,inc hosp,257,NL
A,6,32 wk,inc icu,97,NL
A,6,32 wk,inc infection,45218,NL
A,6,33 wk,inc case,17878,NL
A,6,33 wk,inc death,109,NL
