location,target_end_date,value,scenario_id,forecast_date,target,type,quantile
BE,2022-02-05,334507,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.7
BE,2022-02-05,343595,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.75
BE,2022-02-05,353715,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.8
BE,2022-02-05,365511,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.85
BE,2022-02-05,380353,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.9
BE,2022-02-05,402351,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.95
BE,2022-02-05,421431,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.975
BE,2022-02-05,443616,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.99
BE,2022-02-05,172703,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.01
BE,2022-02-05,196369,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.025
BE,2022-02-05,216724,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.05
BE,2022-02-05,240191,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.1
BE,2022-02-05,256024,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.15
BE,2022-02-05,268608,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.2
BE,2022-02-05,279404,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.25
BE,2022-02-05,289099,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.3
BE,2022-02-05,298082,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.35
BE,2022-02-05,306607,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.4
BE,2022-02-05,314855,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.45
BE,2022-02-05,322972,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.5
BE,2022-02-05,331089,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.55
BE,2022-02-05,339337,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.6
BE,2022-02-05,347862,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.65
BE,2022-02-05,356845,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.7
BE,2022-02-05,366540,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.75
BE,2022-02-05,377336,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.8
BE,2022-02-05,389920,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.85
BE,2022-02-05,405753,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.9
BE,2022-02-05,429220,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.95
BE,2022-02-05,449575,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.975
BE,2022-02-05,473241,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.99
BE,2022-02-12,88,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.01
BE,2022-02-12,100,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.025
BE,2022-02-12,110,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.05
BE,2022-02-12,122,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.1
BE,2022-02-12,130,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.15
BE,2022-02-12,136,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.2
BE,2022-02-12,142,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.25
BE,2022-02-12,147,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.3
BE,2022-02-12,151,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.35
BE,2022-02-12,156,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.4
BE,2022-02-12,160,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.45
BE,2022-02-12,164,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.5
BE,2022-02-12,168,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.55
BE,2022-02-12,172,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.6
BE,2022-02-12,177,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.65
BE,2022-02-12,181,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.7
BE,2022-02-12,186,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.75
BE,2022-02-12,192,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.8
BE,2022-02-12,198,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.85
BE,2022-02-12,206,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.9
BE,2022-02-12,218,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.95
BE,2022-02-12,228,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.975
BE,2022-02-12,240,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.99
BE,2022-02-12,90,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.01
BE,2022-02-12,102,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.025
BE,2022-02-12,113,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.05
BE,2022-02-12,125,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.1
BE,2022-02-12,133,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.15
BE,2022-02-12,140,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.2
BE,2022-02-12,145,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.25
BE,2022-02-12,150,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.3
BE,2022-02-12,155,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.35
BE,2022-02-12,159,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.4
BE,2022-02-12,164,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.45
BE,2022-02-12,168,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.5
BE,2022-02-12,172,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.55
BE,2022-02-12,177,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.6
BE,2022-02-12,181,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.65
BE,2022-02-12,186,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.7
BE,2022-02-12,191,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.75
BE,2022-02-12,196,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.8
BE,2022-02-12,203,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.85
BE,2022-02-12,211,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.9
BE,2022-02-12,223,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.95
BE,2022-02-12,234,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.975
BE,2022-02-12,246,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.99
BE,2022-02-12,1261,A-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.01
BE,2022-02-12,1434,A-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.025
BE,2022-02-12,1583,A-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.05
BE,2022-02-12,1754,A-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.1
BE,2022-02-12,1870,A-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.15
BE,2022-02-12,1962,A-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.2
BE,2022-02-12,2041,A-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.25
BE,2022-02-12,2112,A-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.3
BE,2022-02-12,2177,A-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.35
BE,2022-02-12,2239,A-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.4
BE,2022-02-12,2300,A-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.45
BE,2022-02-12,2359,A-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.5
BE,2022-02-12,2418,A-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.55
BE,2022-02-12,2479,A-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.6
BE,2022-02-12,2541,A-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.65
BE,2022-02-12,2606,A-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.7
BE,2022-02-12,2677,A-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.75
BE,2022-02-12,2756,A-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.8
BE,2022-02-12,2848,A-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.85
BE,2022-02-12,2964,A-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.9
BE,2022-02-12,3135,A-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.95
BE,2022-02-12,3284,A-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.975
BE,2022-02-12,3457,A-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.99
BE,2022-02-12,1290,B-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.01
BE,2022-02-12,1467,B-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.025
BE,2022-02-12,1619,B-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.05
BE,2022-02-12,1795,B-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.1
BE,2022-02-12,1913,B-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.15
BE,2022-02-12,2007,B-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.2
BE,2022-02-12,2087,B-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.25
BE,2022-02-12,2160,B-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.3
BE,2022-02-12,2227,B-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.35
BE,2022-02-12,2291,B-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.4
BE,2022-02-12,2352,B-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.45
BE,2022-02-12,2413,B-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.5
BE,2022-02-12,2474,B-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.55
BE,2022-02-12,2535,B-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.6
BE,2022-02-12,2599,B-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.65
BE,2022-02-12,2666,B-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.7
BE,2022-02-12,2739,B-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.75
BE,2022-02-12,2819,B-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.8
BE,2022-02-12,2913,B-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.85
BE,2022-02-12,3031,B-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.9
BE,2022-02-12,3207,B-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.95
BE,2022-02-12,3359,B-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.975
BE,2022-02-12,3536,B-2022-02-03,2022-01-29,2 wk ahead inc hosp,quantile,0.99
BE,2022-02-12,178464,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.01
BE,2022-02-12,202920,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.025
BE,2022-02-12,223953,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.05
BE,2022-02-12,248203,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.1
BE,2022-02-12,264565,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.15
BE,2022-02-12,277568,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.2
BE,2022-02-12,288724,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.25
BE,2022-02-12,298743,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.3
BE,2022-02-12,308026,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.35
BE,2022-02-12,316835,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.4
BE,2022-02-12,325358,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.45
BE,2022-02-12,333746,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.5
BE,2022-02-12,342134,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.55
BE,2022-02-12,350657,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.6
BE,2022-02-12,359466,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.65
BE,2022-02-12,368749,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.7
BE,2022-02-12,378768,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.75
BE,2022-02-12,389924,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.8
BE,2022-02-12,402927,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.85
BE,2022-02-12,419289,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.9
BE,2022-02-12,443539,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.95
BE,2022-02-12,464572,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.975
BE,2022-02-12,489028,A-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.99
BE,2022-02-12,182435,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.01
BE,2022-02-12,207435,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.025
BE,2022-02-12,228936,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.05
BE,2022-02-12,253726,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.1
BE,2022-02-12,270452,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.15
BE,2022-02-12,283744,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.2
BE,2022-02-12,295149,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.25
BE,2022-02-12,305390,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.3
BE,2022-02-12,314880,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.35
BE,2022-02-12,323885,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.4
BE,2022-02-12,332598,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.45
BE,2022-02-12,341172,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.5
BE,2022-02-12,349746,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.55
BE,2022-02-12,358459,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.6
BE,2022-02-12,367464,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.65
BE,2022-02-12,376954,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.7
BE,2022-02-12,387195,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.75
BE,2022-02-12,398600,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.8
BE,2022-02-12,411892,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.85
BE,2022-02-12,428618,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.9
BE,2022-02-12,453408,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.95
BE,2022-02-12,474909,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.975
BE,2022-02-12,499909,B-2022-02-03,2022-01-29,2 wk ahead inc case,quantile,0.99
BG,2022-02-05,219,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.01
BG,2022-02-05,249,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.025
BG,2022-02-05,274,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.05
BG,2022-02-05,304,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.1
BG,2022-02-05,324,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.15
BG,2022-02-05,340,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.2
BG,2022-02-05,354,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.25
BG,2022-02-05,366,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.3
BG,2022-02-05,377,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.35
BG,2022-02-05,388,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.4
BG,2022-02-05,399,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.45
BG,2022-02-05,409,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.5
BG,2022-02-05,419,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.55
BG,2022-02-05,430,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.6
BG,2022-02-05,441,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.65
BG,2022-02-05,452,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.7
BG,2022-02-05,464,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.75
BG,2022-02-05,478,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.8
BG,2022-02-05,494,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.85
BG,2022-02-05,514,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.9
BG,2022-02-05,544,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.95
BG,2022-02-05,569,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.975
BG,2022-02-05,599,B-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.99
BG,2022-02-05,234,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.01
BG,2022-02-05,266,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.025
BG,2022-02-05,293,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.05
BG,2022-02-05,325,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.1
BG,2022-02-05,346,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.15
BG,2022-02-05,363,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.2
BG,2022-02-05,378,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.25
BG,2022-02-05,391,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.3
BG,2022-02-05,403,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.35
BG,2022-02-05,415,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.4
BG,2022-02-05,426,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.45
BG,2022-02-05,437,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.5
BG,2022-02-05,448,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.55
BG,2022-02-05,459,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.6
BG,2022-02-05,471,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.65
BG,2022-02-05,483,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.7
BG,2022-02-05,496,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.75
BG,2022-02-05,511,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.8
BG,2022-02-05,528,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.85
BG,2022-02-05,549,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.9
BG,2022-02-05,581,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.95
BG,2022-02-05,608,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.975
BG,2022-02-05,640,A-2022-02-03,2022-01-29,1 wk ahead inc death,quantile,0.99
BG,2022-02-05,27907,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.01
BG,2022-02-05,31731,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.025
BG,2022-02-05,35020,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.05
BG,2022-02-05,38812,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.1
BG,2022-02-05,41371,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.15
BG,2022-02-05,43404,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.2
BG,2022-02-05,45149,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.25
BG,2022-02-05,46715,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.3
BG,2022-02-05,48167,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.35
BG,2022-02-05,49545,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.4
BG,2022-02-05,50877,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.45
BG,2022-02-05,52189,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.5
BG,2022-02-05,53501,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.55
BG,2022-02-05,54833,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.6
BG,2022-02-05,56211,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.65
BG,2022-02-05,57663,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.7
BG,2022-02-05,59229,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.75
BG,2022-02-05,60974,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.8
BG,2022-02-05,63007,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.85
BG,2022-02-05,65566,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.9
BG,2022-02-05,69358,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.95
BG,2022-02-05,72647,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.975
BG,2022-02-05,76471,B-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.99
BG,2022-02-05,29771,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.01
BG,2022-02-05,33851,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.025
BG,2022-02-05,37360,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.05
BG,2022-02-05,41405,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.1
BG,2022-02-05,44134,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.15
BG,2022-02-05,46304,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.2
BG,2022-02-05,48165,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.25
BG,2022-02-05,49836,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.3
BG,2022-02-05,51384,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.35
BG,2022-02-05,52854,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.4
BG,2022-02-05,54276,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.45
BG,2022-02-05,55675,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.5
BG,2022-02-05,57074,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.55
BG,2022-02-05,58496,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.6
BG,2022-02-05,59966,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.65
BG,2022-02-05,61514,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.7
BG,2022-02-05,63185,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.75
BG,2022-02-05,65046,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.8
BG,2022-02-05,67216,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.85
BG,2022-02-05,69945,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.9
BG,2022-02-05,73990,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.95
BG,2022-02-05,77499,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.975
BG,2022-02-05,81579,A-2022-02-03,2022-01-29,1 wk ahead inc case,quantile,0.99
BG,2022-02-12,242,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.01
BG,2022-02-12,275,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.025
BG,2022-02-12,303,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.05
BG,2022-02-12,336,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.1
BG,2022-02-12,358,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.15
BG,2022-02-12,376,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.2
BG,2022-02-12,391,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.25
BG,2022-02-12,405,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.3
BG,2022-02-12,417,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.35
BG,2022-02-12,429,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.4
BG,2022-02-12,441,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.45
BG,2022-02-12,452,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.5
BG,2022-02-12,463,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.55
BG,2022-02-12,475,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.6
BG,2022-02-12,487,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.65
BG,2022-02-12,499,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.7
BG,2022-02-12,513,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.75
BG,2022-02-12,528,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.8
BG,2022-02-12,546,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.85
BG,2022-02-12,568,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.9
BG,2022-02-12,601,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.95
BG,2022-02-12,629,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.975
BG,2022-02-12,662,A-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.99
BG,2022-02-12,247,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.01
BG,2022-02-12,280,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.025
BG,2022-02-12,309,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.05
BG,2022-02-12,343,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.1
BG,2022-02-12,365,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.15
BG,2022-02-12,383,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.2
BG,2022-02-12,399,B-2022-02-03,2022-01-29,2 wk ahead inc death,quantile,0.25
