"location","scenario_id","origin_date","target_end_date","horizon","target_variable","sample","value"
"BE","C-2022-05-22","2022-05-22","2022-08-20","13 wk","inc death","1","97"
"BE","C-2022-05-22","2022-05-22","2022-08-27","14 wk","inc death","1","110"
"BE","C-2022-05-22","2022-05-22","2022-09-03","15 wk","inc death","1","95"
"BE","C-2022-05-22","2022-05-22","2022-09-10","16 wk","inc death","1","98"
"BE","C-2022-05-22","2022-05-22","2022-09-17","17 wk","inc death","1","82"
"BE","C-2022-05-22","2022-05-22","2022-09-24","18 wk","inc death","1","70"
"BE","C-2022-05-22","2022-05-22","2022-10-01","19 wk","inc death","1","71"
"BE","C-2022-05-22","2022-05-22","2022-10-08","20 wk","inc death","1","73"
"BE","C-2022-05-22","2022-05-22","2022-10-15","21 wk","inc death","1","89"
"BE","C-2022-05-22","2022-05-22","2022-10-22","22 wk","inc death","1","107"
"BE","C-2022-05-22","2022-05-22","2022-10-29","23 wk","inc death","1","103"
"BE","C-2022-05-22","2022-05-22","2022-11-05","24 wk","inc death","1","114"
"BE","C-2022-05-22","2022-05-22","2022-11-12","25 wk","inc death","1","117"
"BE","C-2022-05-22","2022-05-22","2022-11-19","26 wk","inc death","1","108"
"BE","C-2022-05-22","2022-05-22","2022-11-26","27 wk","inc death","1","109"
"BE","C-2022-05-22","2022-05-22","2022-12-03","28 wk","inc death","1","94"
"BE","C-2022-05-22","2022-05-22","2022-12-10","29 wk","inc death","1","101"
"BE","C-2022-05-22","2022-05-22","2022-12-17","30 wk","inc death","1","106"
"BE","C-2022-05-22","2022-05-22","2022-12-24","31 wk","inc death","1","81"
"BE","C-2022-05-22","2022-05-22","2022-12-31","32 wk","inc death","1","73"
"BE","C-2022-05-22","2022-05-22","2023-01-07","33 wk","inc death","1","74"
"BE","C-2022-05-22","2022-05-22","2023-01-14","34 wk","inc death","1","69"
"BE","C-2022-05-22","2022-05-22","2023-01-21","35 wk","inc death","1","65"
"BE","C-2022-05-22","2022-05-22","2023-01-28","36 wk","inc death","1","63"
"BE","C-2022-05-22","2022-05-22","2023-02-04","37 wk","inc death","1","67"
"BE","C-2022-05-22","2022-05-22","2023-02-11","38 wk","inc death","1","73"
"BE","C-2022-05-22","2022-05-22","2023-02-18","39 wk","inc death","1","72"
"BE","C-2022-05-22","2022-05-22","2023-02-25","40 wk","inc death","1","74"
"BE","C-2022-05-22","2022-05-22","2023-03-04","41 wk","inc death","1","80"
"BE","C-2022-05-22","2022-05-22","2023-03-11","42 wk","inc death","1","80"
"BE","C-2022-05-22","2022-05-22","2023-03-18","43 wk","inc death","1","84"
"BE","C-2022-05-22","2022-05-22","2023-03-25","44 wk","inc death","1","86"
"BE","C-2022-05-22","2022-05-22","2023-04-01","45 wk","inc death","1","102"
"BE","C-2022-05-22","2022-05-22","2023-04-08","46 wk","inc death","1","100"
"BE","C-2022-05-22","2022-05-22","2023-04-15","47 wk","inc death","1","97"
"BE","C-2022-05-22","2022-05-22","2023-04-22","48 wk","inc death","1","90"
"BE","C-2022-05-22","2022-05-22","2023-04-29","49 wk","inc death","1","101"
"BE","C-2022-05-22","2022-05-22","2023-05-06","50 wk","inc death","1","103"
"BE","C-2022-05-22","2022-05-22","2023-05-13","51 wk","inc death","1","106"
"BE","C-2022-05-22","2022-05-22","2023-05-20","52 wk","inc death","1","93"
"BE","C-2022-05-22","2022-05-22","2022-05-28","1 wk","inc death","2","127"
"BE","C-2022-05-22","2022-05-22","2022-06-04","2 wk","inc death","2","112"
"BE","C-2022-05-22","2022-05-22","2022-06-11","3 wk","inc death","2","101"
"BE","C-2022-05-22","2022-05-22","2022-06-18","4 wk","inc death","2","111"
"BE","C-2022-05-22","2022-05-22","2022-06-25","5 wk","inc death","2","90"
"BE","C-2022-05-22","2022-05-22","2022-07-02","6 wk","inc death","2","115"
"BE","C-2022-05-22","2022-05-22","2022-07-09","7 wk","inc death","2","120"
"BE","C-2022-05-22","2022-05-22","2022-07-16","8 wk","inc death","2","119"
"BE","C-2022-05-22","2022-05-22","2022-07-23","9 wk","inc death","2","142"
"BE","C-2022-05-22","2022-05-22","2022-07-30","10 wk","inc death","2","149"
"BE","C-2022-05-22","2022-05-22","2022-08-06","11 wk","inc death","2","145"
"BE","C-2022-05-22","2022-05-22","2022-08-13","12 wk","inc death","2","140"
"BE","C-2022-05-22","2022-05-22","2022-08-20","13 wk","inc death","2","123"
"BE","C-2022-05-22","2022-05-22","2022-08-27","14 wk","inc death","2","110"
"BE","C-2022-05-22","2022-05-22","2022-09-03","15 wk","inc death","2","105"
"BE","C-2022-05-22","2022-05-22","2022-09-10","16 wk","inc death","2","121"
"BE","C-2022-05-22","2022-05-22","2022-09-17","17 wk","inc death","2","83"
"BE","C-2022-05-22","2022-05-22","2022-09-24","18 wk","inc death","2","104"
"BE","C-2022-05-22","2022-05-22","2022-10-01","19 wk","inc death","2","103"
"BE","C-2022-05-22","2022-05-22","2022-10-08","20 wk","inc death","2","128"
"BE","C-2022-05-22","2022-05-22","2022-10-15","21 wk","inc death","2","160"
"BE","C-2022-05-22","2022-05-22","2022-10-22","22 wk","inc death","2","151"
"BE","C-2022-05-22","2022-05-22","2022-10-29","23 wk","inc death","2","202"
"BE","C-2022-05-22","2022-05-22","2022-11-05","24 wk","inc death","2","178"
"BE","C-2022-05-22","2022-05-22","2022-11-12","25 wk","inc death","2","177"
"BE","C-2022-05-22","2022-05-22","2022-11-19","26 wk","inc death","2","182"
"BE","C-2022-05-22","2022-05-22","2022-11-26","27 wk","inc death","2","167"
"BE","C-2022-05-22","2022-05-22","2022-12-03","28 wk","inc death","2","148"
"BE","C-2022-05-22","2022-05-22","2022-12-10","29 wk","inc death","2","129"
"BE","C-2022-05-22","2022-05-22","2022-12-17","30 wk","inc death","2","120"
"BE","C-2022-05-22","2022-05-22","2022-12-24","31 wk","inc death","2","106"
"BE","C-2022-05-22","2022-05-22","2022-12-31","32 wk","inc death","2","84"
"BE","C-2022-05-22","2022-05-22","2023-01-07","33 wk","inc death","2","104"
"BE","C-2022-05-22","2022-05-22","2023-01-14","34 wk","inc death","2","93"
"BE","C-2022-05-22","2022-05-22","2023-01-21","35 wk","inc death","2","105"
"BE","C-2022-05-22","2022-05-22","2023-01-28","36 wk","inc death","2","101"
"BE","C-2022-05-22","2022-05-22","2023-02-04","37 wk","inc death","2","111"
"BE","C-2022-05-22","2022-05-22","2023-02-11","38 wk","inc death","2","108"
"BE","C-2022-05-22","2022-05-22","2023-02-18","39 wk","inc death","2","118"
"BE","C-2022-05-22","2022-05-22","2023-02-25","40 wk","inc death","2","117"
"BE","C-2022-05-22","2022-05-22","2023-03-04","41 wk","inc death","2","113"
"BE","C-2022-05-22","2022-05-22","2023-03-11","42 wk","inc death","2","140"
"BE","C-2022-05-22","2022-05-22","2023-03-18","43 wk","inc death","2","138"
"BE","C-2022-05-22","2022-05-22","2023-03-25","44 wk","inc death","2","154"
"BE","C-2022-05-22","2022-05-22","2023-04-01","45 wk","inc death","2","147"
"BE","C-2022-05-22","2022-05-22","2023-04-08","46 wk","inc death","2","169"
"BE","C-2022-05-22","2022-05-22","2023-04-15","47 wk","inc death","2","153"
"BE","C-2022-05-22","2022-05-22","2023-04-22","48 wk","inc death","2","166"
"BE","C-2022-05-22","2022-05-22","2023-04-29","49 wk","inc death","2","150"
"BE","C-2022-05-22","2022-05-22","2023-05-06","50 wk","inc death","2","165"
"BE","C-2022-05-22","2022-05-22","2023-05-13","51 wk","inc death","2","129"
"BE","C-2022-05-22","2022-05-22","2023-05-20","52 wk","inc death","2","140"
"BE","C-2022-05-22","2022-05-22","2022-05-28","1 wk","inc death","3","94"
"BE","C-2022-05-22","2022-05-22","2022-06-04","2 wk","inc death","3","77"
"BE","C-2022-05-22","2022-05-22","2022-06-11","3 wk","inc death","3","96"
"BE","C-2022-05-22","2022-05-22","2022-06-18","4 wk","inc death","3","71"
"BE","C-2022-05-22","2022-05-22","2022-06-25","5 wk","inc death","3","81"
"BE","C-2022-05-22","2022-05-22","2022-07-02","6 wk","inc death","3","71"
"BE","C-2022-05-22","2022-05-22","2022-07-09","7 wk","inc death","3","84"
"BE","C-2022-05-22","2022-05-22","2022-07-16","8 wk","inc death","3","102"
"BE","C-2022-05-22","2022-05-22","2022-07-23","9 wk","inc death","3","110"
"BE","C-2022-05-22","2022-05-22","2022-07-30","10 wk","inc death","3","117"
"BE","C-2022-05-22","2022-05-22","2022-08-06","11 wk","inc death","3","134"
"BE","C-2022-05-22","2022-05-22","2022-08-13","12 wk","inc death","3","150"
"BE","C-2022-05-22","2022-05-22","2022-08-20","13 wk","inc death","3","165"
"BE","C-2022-05-22","2022-05-22","2022-08-27","14 wk","inc death","3","163"
"BE","C-2022-05-22","2022-05-22","2022-09-03","15 wk","inc death","3","176"
"BE","C-2022-05-22","2022-05-22","2022-09-10","16 wk","inc death","3","143"
"BE","C-2022-05-22","2022-05-22","2022-09-17","17 wk","inc death","3","147"
"BE","C-2022-05-22","2022-05-22","2022-09-24","18 wk","inc death","3","114"
"BE","C-2022-05-22","2022-05-22","2022-10-01","19 wk","inc death","3","102"
"BE","C-2022-05-22","2022-05-22","2022-10-08","20 wk","inc death","3","103"
"BE","C-2022-05-22","2022-05-22","2022-10-15","21 wk","inc death","3","70"
"BE","C-2022-05-22","2022-05-22","2022-10-22","22 wk","inc death","3","80"
"BE","C-2022-05-22","2022-05-22","2022-10-29","23 wk","inc death","3","64"
"BE","C-2022-05-22","2022-05-22","2022-11-05","24 wk","inc death","3","66"
"BE","C-2022-05-22","2022-05-22","2022-11-12","25 wk","inc death","3","71"
"BE","C-2022-05-22","2022-05-22","2022-11-19","26 wk","inc death","3","70"
"BE","C-2022-05-22","2022-05-22","2022-11-26","27 wk","inc death","3","72"
"BE","C-2022-05-22","2022-05-22","2022-12-03","28 wk","inc death","3","55"
"BE","C-2022-05-22","2022-05-22","2022-12-10","29 wk","inc death","3","70"
"BE","C-2022-05-22","2022-05-22","2022-12-17","30 wk","inc death","3","86"
"BE","C-2022-05-22","2022-05-22","2022-12-24","31 wk","inc death","3","79"
"BE","C-2022-05-22","2022-05-22","2022-12-31","32 wk","inc death","3","79"
"BE","C-2022-05-22","2022-05-22","2023-01-07","33 wk","inc death","3","87"
"BE","C-2022-05-22","2022-05-22","2023-01-14","34 wk","inc death","3","88"
"BE","C-2022-05-22","2022-05-22","2023-01-21","35 wk","inc death","3","83"
"BE","C-2022-05-22","2022-05-22","2023-01-28","36 wk","inc death","3","98"
"BE","C-2022-05-22","2022-05-22","2023-02-04","37 wk","inc death","3","103"
"BE","C-2022-05-22","2022-05-22","2023-02-11","38 wk","inc death","3","87"
"BE","C-2022-05-22","2022-05-22","2023-02-18","39 wk","inc death","3","113"
"BE","C-2022-05-22","2022-05-22","2023-02-25","40 wk","inc death","3","98"
"BE","C-2022-05-22","2022-05-22","2023-03-04","41 wk","inc death","3","102"
"BE","C-2022-05-22","2022-05-22","2023-03-11","42 wk","inc death","3","111"
"BE","C-2022-05-22","2022-05-22","2023-03-18","43 wk","inc death","3","115"
"BE","C-2022-05-22","2022-05-22","2023-03-25","44 wk","inc death","3","107"
"BE","C-2022-05-22","2022-05-22","2023-04-01","45 wk","inc death","3","104"
"BE","C-2022-05-22","2022-05-22","2023-04-08","46 wk","inc death","3","84"
"BE","C-2022-05-22","2022-05-22","2023-04-15","47 wk","inc death","3","107"
"BE","C-2022-05-22","2022-05-22","2023-04-22","48 wk","inc death","3","98"
"BE","C-2022-05-22","2022-05-22","2023-04-29","49 wk","inc death","3","107"
"BE","C-2022-05-22","2022-05-22","2023-05-06","50 wk","inc death","3","132"
"BE","C-2022-05-22","2022-05-22","2023-05-13","51 wk","inc death","3","86"
"BE","C-2022-05-22","2022-05-22","2023-05-20","52 wk","inc death","3","105"
"BE","D-2022-05-22","2022-05-22","2022-05-28","1 wk","inc death","1","64"
"BE","D-2022-05-22","2022-05-22","2022-06-04","2 wk","inc death","1","75"
"BE","D-2022-05-22","2022-05-22","2022-06-11","3 wk","inc death","1","60"
"BE","D-2022-05-22","2022-05-22","2022-06-18","4 wk","inc death","1","67"
"BE","D-2022-05-22","2022-05-22","2022-06-25","5 wk","inc death","1","68"
"BE","D-2022-05-22","2022-05-22","2022-07-02","6 wk","inc death","1","53"
"BE","D-2022-05-22","2022-05-22","2022-07-09","7 wk","inc death","1","54"
"BE","D-2022-05-22","2022-05-22","2022-07-16","8 wk","inc death","1","78"
"BE","D-2022-05-22","2022-05-22","2022-07-23","9 wk","inc death","1","70"
"BE","D-2022-05-22","2022-05-22","2022-07-30","10 wk","inc death","1","102"
"BE","D-2022-05-22","2022-05-22","2022-08-06","11 wk","inc death","1","91"
"BE","D-2022-05-22","2022-05-22","2022-08-13","12 wk","inc death","1","124"
"BE","D-2022-05-22","2022-05-22","2022-08-20","13 wk","inc death","1","95"
"BE","D-2022-05-22","2022-05-22","2022-08-27","14 wk","inc death","1","103"
"BE","D-2022-05-22","2022-05-22","2022-09-03","15 wk","inc death","1","112"
"BE","D-2022-05-22","2022-05-22","2022-09-10","16 wk","inc death","1","90"
"BE","D-2022-05-22","2022-05-22","2022-09-17","17 wk","inc death","1","95"
"BE","D-2022-05-22","2022-05-22","2022-09-24","18 wk","inc death","1","80"
"BE","D-2022-05-22","2022-05-22","2022-10-01","19 wk","inc death","1","90"
"BE","D-2022-05-22","2022-05-22","2022-10-08","20 wk","inc death","1","104"
"BE","D-2022-05-22","2022-05-22","2022-10-15","21 wk","inc death","1","81"
"BE","D-2022-05-22","2022-05-22","2022-10-22","22 wk","inc death","1","107"
"BE","D-2022-05-22","2022-05-22","2022-10-29","23 wk","inc death","1","146"
"BE","D-2022-05-22","2022-05-22","2022-11-05","24 wk","inc death","1","110"
"BE","D-2022-05-22","2022-05-22","2022-11-12","25 wk","inc death","1","105"
"BE","D-2022-05-22","2022-05-22","2022-11-19","26 wk","inc death","1","91"
"BE","D-2022-05-22","2022-05-22","2022-11-26","27 wk","inc death","1","106"
"BE","D-2022-05-22","2022-05-22","2022-12-03","28 wk","inc death","1","80"
"BE","D-2022-05-22","2022-05-22","2022-12-10","29 wk","inc death","1","85"
"BE","D-2022-05-22","2022-05-22","2022-12-17","30 wk","inc death","1","51"
"BE","D-2022-05-22","2022-05-22","2022-12-24","31 wk","inc death","1","72"
"BE","D-2022-05-22","2022-05-22","2022-12-31","32 wk","inc death","1","76"
"BE","D-2022-05-22","2022-05-22","2023-01-07","33 wk","inc death","1","54"
"BE","D-2022-05-22","2022-05-22","2023-01-14","34 wk","inc death","1","67"
"BE","D-2022-05-22","2022-05-22","2023-01-21","35 wk","inc death","1","70"
"BE","D-2022-05-22","2022-05-22","2023-01-28","36 wk","inc death","1","44"
"BE","D-2022-05-22","2022-05-22","2023-02-04","37 wk","inc death","1","71"
"BE","D-2022-05-22","2022-05-22","2023-02-11","38 wk","inc death","1","71"
"BE","D-2022-05-22","2022-05-22","2023-02-18","39 wk","inc death","1","66"
"BE","D-2022-05-22","2022-05-22","2023-02-25","40 wk","inc death","1","65"
"BE","D-2022-05-22","2022-05-22","2023-03-04","41 wk","inc death","1","76"
"BE","D-2022-05-22","2022-05-22","2023-03-11","42 wk","inc death","1","79"
"BE","D-2022-05-22","2022-05-22","2023-03-18","43 wk","inc death","1","109"
"BE","D-2022-05-22","2022-05-22","2023-03-25","44 wk","inc death","1","78"
"BE","D-2022-05-22","2022-05-22","2023-04-01","45 wk","inc death","1","83"
"BE","D-2022-05-22","2022-05-22","2023-04-08","46 wk","inc death","1","106"
"BE","D-2022-05-22","2022-05-22","2023-04-15","47 wk","inc death","1","93"
"BE","D-2022-05-22","2022-05-22","2023-04-22","48 wk","inc death","1","102"
"BE","D-2022-05-22","2022-05-22","2023-04-29","49 wk","inc death","1","79"
"BE","D-2022-05-22","2022-05-22","2023-05-06","50 wk","inc death","1","113"
"BE","D-2022-05-22","2022-05-22","2023-05-13","51 wk","inc death","1","84"
"BE","D-2022-05-22","2022-05-22","2023-05-20","52 wk","inc death","1","83"
"BE","D-2022-05-22","2022-05-22","2022-05-28","1 wk","inc death","2","127"
"BE","D-2022-05-22","2022-05-22","2022-06-04","2 wk","inc death","2","112"
"BE","D-2022-05-22","2022-05-22","2022-06-11","3 wk","inc death","2","101"
"BE","D-2022-05-22","2022-05-22","2022-06-18","4 wk","inc death","2","111"
"BE","D-2022-05-22","2022-05-22","2022-06-25","5 wk","inc death","2","100"
"BE","D-2022-05-22","2022-05-22","2022-07-02","6 wk","inc death","2","119"
"BE","D-2022-05-22","2022-05-22","2022-07-09","7 wk","inc death","2","128"
"BE","D-2022-05-22","2022-05-22","2022-07-16","8 wk","inc death","2","124"
"BE","D-2022-05-22","2022-05-22","2022-07-23","9 wk","inc death","2","147"
"BE","D-2022-05-22","2022-05-22","2022-07-30","10 wk","inc death","2","140"
"BE","D-2022-05-22","2022-05-22","2022-08-06","11 wk","inc death","2","158"
"BE","D-2022-05-22","2022-05-22","2022-08-13","12 wk","inc death","2","138"
"BE","D-2022-05-22","2022-05-22","2022-08-20","13 wk","inc death","2","153"
"BE","D-2022-05-22","2022-05-22","2022-08-27","14 wk","inc death","2","133"
"BE","D-2022-05-22","2022-05-22","2022-09-03","15 wk","inc death","2","139"
"BE","D-2022-05-22","2022-05-22","2022-09-10","16 wk","inc death","2","93"
"BE","D-2022-05-22","2022-05-22","2022-09-17","17 wk","inc death","2","127"
"BE","D-2022-05-22","2022-05-22","2022-09-24","18 wk","inc death","2","120"
"BE","D-2022-05-22","2022-05-22","2022-10-01","19 wk","inc death","2","128"
"BE","D-2022-05-22","2022-05-22","2022-10-08","20 wk","inc death","2","109"
"BE","D-2022-05-22","2022-05-22","2022-10-15","21 wk","inc death","2","162"
"BE","D-2022-05-22","2022-05-22","2022-10-22","22 wk","inc death","2","151"
"BE","D-2022-05-22","2022-05-22","2022-10-29","23 wk","inc death","2","173"
"BE","D-2022-05-22","2022-05-22","2022-11-05","24 wk","inc death","2","220"
"BE","D-2022-05-22","2022-05-22","2022-11-12","25 wk","inc death","2","190"
"BE","D-2022-05-22","2022-05-22","2022-11-19","26 wk","inc death","2","190"
"BE","D-2022-05-22","2022-05-22","2022-11-26","27 wk","inc death","2","145"
"BE","D-2022-05-22","2022-05-22","2022-12-03","28 wk","inc death","2","128"
"BE","D-2022-05-22","2022-05-22","2022-12-10","29 wk","inc death","2","117"
"BE","D-2022-05-22","2022-05-22","2022-12-17","30 wk","inc death","2","109"
"BE","D-2022-05-22","2022-05-22","2022-12-24","31 wk","inc death","2","92"
"BE","D-2022-05-22","2022-05-22","2022-12-31","32 wk","inc death","2","90"
"BE","D-2022-05-22","2022-05-22","2023-01-07","33 wk","inc death","2","93"
"BE","D-2022-05-22","2022-05-22","2023-01-14","34 wk","inc death","2","112"
"BE","D-2022-05-22","2022-05-22","2023-01-21","35 wk","inc death","2","84"
"BE","D-2022-05-22","2022-05-22","2023-01-28","36 wk","inc death","2","85"
"BE","D-2022-05-22","2022-05-22","2023-02-04","37 wk","inc death","2","92"
"BE","D-2022-05-22","2022-05-22","2023-02-11","38 wk","inc death","2","113"
"BE","D-2022-05-22","2022-05-22","2023-02-18","39 wk","inc death","2","107"
"BE","D-2022-05-22","2022-05-22","2023-02-25","40 wk","inc death","2","135"
"BE","D-2022-05-22","2022-05-22","2023-03-04","41 wk","inc death","2","137"
"BE","D-2022-05-22","2022-05-22","2023-03-11","42 wk","inc death","2","113"
"BE","D-2022-05-22","2022-05-22","2023-03-18","43 wk","inc death","2","156"
"BE","D-2022-05-22","2022-05-22","2023-03-25","44 wk","inc death","2","162"
"BE","D-2022-05-22","2022-05-22","2023-04-01","45 wk","inc death","2","165"
